Rk,Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
217,Taurean Prince,28,MIN,PF,54,4,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.9,3.4,0.557,0.565,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,69.0,370,6,2021-22,7.3,2.5,1.0,0.7,0.3,17.1,69.0,5.7,2.6,0.8,1.2,3.3,1.3,0.376,2.3,0.565,0.756
218,Naji Marshall,25,NOP,SF,77,21,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,55.0,87,1,2021-22,5.7,2.6,1.1,0.6,0.1,13.4,55.0,4.9,2.0,0.8,0.4,1.9,1.6,0.2,3.0,0.537,0.796
219,Bol Bol,23,ORL,PF,70,33,21.5,3.7,6.8,0.546,0.4,1.6,0.265,3.3,5.2,0.633,0.577,1.2,1.5,0.759,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,9.1,14.0,53,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Mark Williams,21,CHO,C,43,17,19.3,3.7,5.8,0.637,0.0,0.0,,3.7,5.8,0.637,0.637,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,9.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Santi Aldama,22,MEM,PF,77,20,21.8,3.2,6.8,0.47,1.2,3.5,0.353,2.0,3.4,0.591,0.56,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,32.0,32,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Jose Alvarado,24,NOP,PG,61,10,21.5,3.3,8.0,0.411,1.4,4.0,0.336,1.9,4.0,0.488,0.496,1.1,1.3,0.813,0.5,1.9,2.3,3.0,1.1,0.2,1.3,2.0,9.0,54.0,54,1,2021-22,6.1,1.9,2.8,1.3,0.1,15.4,54.0,5.4,2.4,0.7,0.6,2.0,1.8,0.291,3.4,0.538,0.679
223,Terrence Ross,31,2TM,SG,63,9,21.1,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,63.0,670,9,2021-22,10.0,2.6,1.8,0.4,0.2,23.0,63.0,8.8,3.5,1.2,1.2,4.2,2.3,0.292,4.6,0.493,0.862
223,Terrence Ross,31,ORL,SG,42,9,22.5,3.1,7.1,0.431,1.5,3.8,0.381,1.6,3.3,0.489,0.533,0.4,0.5,0.75,0.2,1.8,2.0,1.3,0.6,0.2,0.9,1.3,8.0,63.0,670,9,2021-22,10.0,2.6,1.8,0.4,0.2,23.0,63.0,8.8,3.5,1.2,1.2,4.2,2.3,0.292,4.6,0.493,0.862
223,Terrence Ross,31,PHO,SG,21,0,18.4,3.4,7.9,0.428,1.6,4.7,0.347,1.8,3.2,0.544,0.53,0.6,0.7,0.857,0.6,2.7,3.3,2.0,0.5,0.1,0.3,2.1,9.0,63.0,670,9,2021-22,10.0,2.6,1.8,0.4,0.2,23.0,63.0,8.8,3.5,1.2,1.2,4.2,2.3,0.292,4.6,0.493,0.862
224,Daniel Gafford,24,WAS,C,78,47,20.6,3.7,5.1,0.732,0.0,0.0,,3.7,5.1,0.732,0.732,1.6,2.4,0.679,2.1,3.5,5.6,1.1,0.4,1.3,1.1,2.4,9.0,72.0,169,3,2021-22,9.4,5.7,0.9,0.4,1.4,20.1,72.0,5.7,4.0,0.9,0.0,0.0,4.0,0.0,5.7,0.695,0.699
225,AJ Griffin,19,ATL,SF,72,12,19.5,3.4,7.4,0.465,1.4,3.6,0.39,2.0,3.8,0.536,0.56,0.6,0.7,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Dennis Smith Jr.,25,CHO,PG,54,15,25.7,3.4,8.4,0.412,0.4,2.1,0.216,3.0,6.3,0.475,0.438,1.4,2.0,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8,37.0,216,3,2021-22,5.6,2.4,3.6,1.2,0.3,17.2,37.0,5.1,2.1,1.4,0.2,0.7,2.0,0.222,4.4,0.451,0.656
227,Jaden Hardy,20,DAL,SG,48,5,14.8,3.0,6.9,0.438,1.3,3.3,0.404,1.7,3.7,0.469,0.533,1.4,1.6,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Terance Mann,26,LAC,SG,81,36,23.1,3.4,6.5,0.519,1.0,2.4,0.389,2.4,4.0,0.598,0.593,1.1,1.5,0.78,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,8.8,81.0,189,3,2021-22,10.8,5.2,2.6,0.7,0.3,28.6,81.0,8.5,4.1,1.0,0.9,2.6,3.2,0.365,6.0,0.535,0.78
229,Royce O'Neale,29,BRK,SF,76,53,31.7,3.0,7.8,0.386,2.1,5.5,0.389,0.9,2.3,0.379,0.524,0.7,0.9,0.725,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,8.8,77.0,370,5,2021-22,7.4,4.8,2.5,1.1,0.4,31.2,77.0,5.8,2.6,1.0,1.5,4.0,1.1,0.389,1.8,0.609,0.804
230,Shaquille Harrison,29,POR,SG,5,0,24.0,3.0,7.2,0.417,0.6,2.0,0.3,2.4,5.2,0.462,0.458,2.2,3.0,0.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8,2.0,175,2,2019-20,4.9,2.0,1.1,0.8,0.4,11.3,43.0,3.8,1.8,0.4,0.4,1.0,1.4,0.381,2.9,0.496,0.78
231,Cedi Osman,27,CLE,SF,77,2,20.1,3.1,6.9,0.451,1.5,4.1,0.372,1.6,2.8,0.564,0.56,1.0,1.4,0.694,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,8.7,66.0,327,5,2021-22,10.7,2.2,2.0,0.8,0.2,22.2,66.0,8.7,3.7,1.0,1.9,5.4,1.8,0.357,3.2,0.559,0.664
232,T.J. McConnell,30,IND,PG,75,6,20.3,3.8,6.9,0.543,0.3,0.8,0.441,3.4,6.2,0.556,0.568,0.8,0.9,0.853,0.6,2.5,3.1,5.3,1.1,0.1,1.9,1.4,8.7,27.0,481,6,2020-21,8.6,3.7,6.6,1.9,0.3,26.0,69.0,7.1,4.0,2.0,0.2,0.7,3.8,0.313,6.4,0.586,0.688
233,Landry Shamet,25,PHO,SG,40,9,20.2,2.8,7.5,0.377,1.9,5.0,0.377,1.0,2.5,0.376,0.502,1.1,1.3,0.882,0.3,1.4,1.7,2.3,0.7,0.1,0.9,1.5,8.7,69.0,262,4,2021-22,8.3,1.8,1.6,0.4,0.1,20.8,69.0,7.0,2.8,0.6,1.8,4.8,1.0,0.368,2.2,0.45,0.84
234,Ayo Dosunmu,23,CHI,SG,80,51,26.2,3.5,7.1,0.493,0.7,2.4,0.312,2.8,4.8,0.583,0.545,0.8,1.0,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,77.0,77,1,2021-22,8.8,2.8,3.3,0.8,0.4,27.4,77.0,6.9,3.6,1.4,0.9,2.4,2.7,0.376,4.5,0.596,0.679
235,Steven Adams,29,MEM,C,42,42,27.0,3.7,6.3,0.597,0.0,0.0,0.0,3.7,6.2,0.599,0.597,1.1,3.1,0.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6,76.0,664,9,2021-22,6.9,10.0,3.4,0.9,0.8,26.3,76.0,5.1,2.8,1.5,0.0,0.0,2.8,0.0,5.0,0.548,0.543
236,Kevin Love,34,2TM,PF,62,20,20.0,2.7,6.8,0.389,1.6,4.8,0.334,1.1,2.1,0.516,0.506,1.3,1.5,0.879,1.0,5.5,6.4,1.9,0.3,0.2,1.1,1.6,8.2,74.0,812,11,2021-22,13.6,7.2,2.2,0.4,0.2,22.5,74.0,10.3,4.4,1.3,2.5,6.4,1.9,0.392,3.8,0.493,0.838
236,Kevin Love,34,CLE,PF,41,3,20.0,2.7,7.0,0.389,1.7,4.8,0.354,1.0,2.2,0.467,0.511,1.4,1.5,0.889,1.0,5.8,6.8,1.9,0.2,0.2,1.1,1.6,8.5,74.0,812,11,2021-22,13.6,7.2,2.2,0.4,0.2,22.5,74.0,10.3,4.4,1.3,2.5,6.4,1.9,0.392,3.8,0.493,0.838
236,Kevin Love,34,MIA,PF,21,17,20.0,2.6,6.6,0.388,1.4,4.8,0.297,1.1,1.8,0.632,0.496,1.1,1.3,0.857,0.8,4.9,5.7,1.9,0.4,0.2,1.1,1.5,7.7,74.0,812,11,2021-22,13.6,7.2,2.2,0.4,0.2,22.5,74.0,10.3,4.4,1.3,2.5,6.4,1.9,0.392,3.8,0.493,0.838
237,Draymond Green,32,GSW,PF,73,73,31.5,3.4,6.5,0.527,0.5,1.8,0.305,2.9,4.7,0.612,0.57,1.1,1.5,0.713,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5,46.0,685,10,2021-22,7.5,7.3,7.0,1.3,1.1,28.9,46.0,5.6,2.9,3.0,0.3,1.2,2.6,0.296,4.4,0.586,0.659
238,Kevin Knox,23,2TM,SF,63,5,15.1,2.4,5.3,0.458,1.0,3.0,0.349,1.4,2.3,0.596,0.556,0.7,1.0,0.767,0.5,2.3,2.8,0.5,0.4,0.2,0.8,1.5,6.6,30.0,212,3,2020-21,3.9,1.5,0.5,0.3,0.1,11.0,42.0,3.4,1.3,0.4,0.8,2.1,0.5,0.393,1.3,0.389,0.8
238,Kevin Knox,23,DET,SF,42,1,14.1,2.0,4.3,0.469,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6,30.0,212,3,2020-21,3.9,1.5,0.5,0.3,0.1,11.0,42.0,3.4,1.3,0.4,0.8,2.1,0.5,0.393,1.3,0.389,0.8
238,Kevin Knox,23,POR,PF,21,4,17.1,3.2,7.3,0.444,1.0,3.3,0.314,2.2,4.0,0.554,0.516,1.0,1.3,0.741,0.7,2.6,3.3,0.9,0.5,0.0,0.9,1.0,8.5,30.0,212,3,2020-21,3.9,1.5,0.5,0.3,0.1,11.0,42.0,3.4,1.3,0.4,0.8,2.1,0.5,0.393,1.3,0.389,0.8
239,Shake Milton,26,PHI,SG,76,11,20.6,3.2,6.6,0.479,0.7,1.9,0.378,2.4,4.7,0.521,0.535,1.3,1.5,0.853,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,55.0,178,3,2021-22,8.2,2.6,2.5,0.5,0.3,21.4,55.0,7.3,3.1,0.8,0.8,2.4,2.4,0.323,4.9,0.481,0.836
240,Gary Harris,28,ORL,SG,48,42,24.7,2.9,6.4,0.45,2.0,4.5,0.431,0.9,1.9,0.494,0.603,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3,61.0,468,8,2021-22,11.1,2.0,1.8,1.0,0.1,28.4,61.0,9.1,3.9,1.0,1.9,5.0,2.0,0.384,4.1,0.494,0.874
241,Jarred Vanderbilt,23,2TM,PF,78,65,24.1,3.2,5.8,0.548,0.4,1.2,0.322,2.8,4.6,0.604,0.58,1.2,1.8,0.691,2.2,5.3,7.5,2.4,1.1,0.3,1.2,2.4,7.9,74.0,166,2,2021-22,6.9,8.4,1.3,1.3,0.6,25.4,74.0,4.9,2.9,1.0,0.0,0.2,2.8,0.143,4.7,0.605,0.656
241,Jarred Vanderbilt,23,UTA,PF,52,41,24.1,3.3,6.0,0.556,0.4,1.1,0.333,3.0,4.9,0.606,0.587,1.3,2.0,0.657,2.3,5.5,7.9,2.7,1.0,0.3,1.3,2.6,8.3,74.0,166,2,2021-22,6.9,8.4,1.3,1.3,0.6,25.4,74.0,4.9,2.9,1.0,0.0,0.2,2.8,0.143,4.7,0.605,0.656
241,Jarred Vanderbilt,23,LAL,PF,26,24,24.0,2.8,5.4,0.529,0.4,1.3,0.303,2.5,4.1,0.598,0.564,1.1,1.4,0.784,1.9,4.8,6.7,1.6,1.2,0.2,1.1,2.2,7.2,74.0,166,2,2021-22,6.9,8.4,1.3,1.3,0.6,25.4,74.0,4.9,2.9,1.0,0.0,0.2,2.8,0.143,4.7,0.605,0.656
242,Nick Richards,25,CHO,C,65,9,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,50.0,68,1,2021-22,3.0,1.7,0.3,0.2,0.4,7.3,50.0,1.8,1.2,0.5,0.0,0.0,1.2,,1.8,0.667,0.698
243,Georges Niang,29,PHI,PF,78,1,19.4,2.8,6.4,0.442,2.0,4.9,0.401,0.9,1.5,0.576,0.596,0.5,0.6,0.867,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,8.2,76.0,305,4,2021-22,9.2,2.7,1.3,0.4,0.2,22.8,76.0,7.4,3.2,0.8,2.1,5.1,1.2,0.403,2.3,0.511,0.881
244,Damion Lee,30,PHO,SG,74,5,20.4,2.7,6.1,0.442,1.5,3.3,0.445,1.2,2.8,0.439,0.564,1.3,1.4,0.904,0.5,2.5,3.0,1.3,0.4,0.1,1.1,1.6,8.2,63.0,216,3,2021-22,7.4,3.2,1.0,0.6,0.1,19.9,63.0,6.1,2.7,0.6,1.0,3.0,1.7,0.337,3.1,0.541,0.88
245,Grant Williams,24,BOS,PF,79,23,25.9,2.7,6.0,0.454,1.5,3.7,0.395,1.3,2.3,0.546,0.575,1.2,1.5,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1,77.0,209,3,2021-22,7.8,3.6,1.0,0.5,0.7,24.4,77.0,5.6,2.7,0.8,1.4,3.4,1.3,0.411,2.3,0.569,0.905
246,Aleksej Pokusevski,21,OKC,PF,34,25,20.6,3.2,7.3,0.434,1.1,3.1,0.365,2.1,4.3,0.483,0.51,0.6,1.0,0.629,1.3,3.4,4.7,1.9,0.6,1.3,1.3,1.7,8.1,61.0,106,2,2021-22,7.6,5.2,2.1,0.6,0.6,20.2,61.0,7.5,3.0,1.5,0.9,3.2,2.1,0.289,4.2,0.498,0.7
247,Robert Williams,25,BOS,C,35,20,23.5,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,61.0,174,2,2021-22,10.0,9.6,2.0,0.9,2.2,29.6,61.0,6.0,4.4,1.0,0.0,0.0,4.4,0.0,6.0,0.738,0.722
248,Kemba Walker,32,DAL,PG,9,1,16.0,2.7,6.3,0.421,0.8,3.1,0.25,1.9,3.2,0.586,0.482,1.9,2.3,0.81,0.3,1.4,1.8,2.1,0.2,0.2,0.4,1.2,8.0,37.0,741,11,2021-22,11.6,3.0,3.5,0.7,0.2,25.6,37.0,10.0,4.0,1.3,2.0,5.4,2.1,0.367,4.6,0.444,0.845
249,Gabe York,29,IND,SG,3,0,18.7,2.7,7.0,0.381,2.0,6.0,0.333,0.7,1.0,0.667,0.524,0.7,0.7,1.0,0.0,2.0,2.0,1.7,0.7,0.0,0.0,1.7,8.0,2.0,2,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Jevon Carter,27,MIL,PG,81,39,22.3,3.0,7.0,0.423,1.8,4.2,0.421,1.2,2.8,0.425,0.549,0.4,0.5,0.816,0.4,2.1,2.5,2.4,0.8,0.4,1.0,2.0,8.0,66.0,223,4,2021-22,4.2,1.7,1.5,0.4,0.2,13.7,66.0,3.8,1.5,0.5,1.0,2.6,0.5,0.388,1.3,0.386,0.833
251,Kenrich Williams,28,OKC,PF,53,10,22.8,3.4,6.5,0.517,0.9,2.5,0.373,2.4,4.0,0.608,0.59,0.3,0.7,0.436,1.8,3.1,4.9,2.0,0.8,0.3,0.6,2.1,8.0,49.0,200,4,2021-22,7.4,4.5,2.2,0.9,0.2,21.9,49.0,6.5,3.0,0.9,0.8,2.5,2.1,0.339,4.0,0.536,0.545
252,Chris Duarte,25,IND,SF,46,12,19.5,2.7,7.2,0.369,1.2,3.8,0.316,1.5,3.5,0.428,0.452,1.3,1.6,0.847,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9,55.0,55,1,2021-22,13.1,4.1,2.1,1.0,0.2,28.0,55.0,11.3,4.9,1.6,1.7,4.6,3.2,0.369,6.7,0.475,0.804
253,Duane Washington Jr.,22,PHO,SG,31,3,12.7,3.0,8.3,0.367,1.3,3.6,0.36,1.7,4.7,0.372,0.445,0.5,0.8,0.667,0.1,1.1,1.2,2.0,0.2,0.1,1.1,0.7,7.9,48.0,48,1,2021-22,9.9,1.7,1.8,0.5,0.1,20.2,48.0,8.9,3.6,1.2,1.7,4.5,1.9,0.377,4.4,0.434,0.754
254,Ochai Agbaji,22,UTA,SG,59,22,20.5,2.8,6.5,0.427,1.4,3.9,0.355,1.4,2.7,0.532,0.532,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Jeff Green,36,DEN,PF,56,4,19.5,2.9,5.9,0.488,0.5,1.9,0.288,2.3,4.0,0.58,0.534,1.6,2.1,0.744,0.7,1.9,2.6,1.2,0.3,0.3,0.8,1.8,7.8,75.0,1051,14,2021-22,10.3,3.1,1.3,0.4,0.4,24.7,75.0,7.1,3.7,0.9,0.7,2.2,3.0,0.315,4.8,0.62,0.833
256,Tre Mann,21,OKC,PG,67,5,17.7,2.9,7.5,0.393,1.2,3.8,0.315,1.7,3.6,0.475,0.474,0.6,0.8,0.764,0.4,1.9,2.3,1.8,0.6,0.2,0.9,1.5,7.7,60.0,60,1,2021-22,10.4,2.9,1.5,0.8,0.2,22.8,60.0,9.8,3.9,1.2,1.6,4.5,2.2,0.36,5.3,0.421,0.793
257,Will Barton,32,2TM,SG,56,2,17.7,2.5,6.5,0.379,1.2,3.2,0.367,1.3,3.3,0.391,0.47,0.7,0.8,0.787,0.3,2.2,2.4,2.0,0.5,0.2,0.9,1.0,6.8,71.0,623,10,2021-22,14.7,4.8,3.9,0.8,0.4,32.1,71.0,12.6,5.5,1.8,2.2,6.1,3.3,0.365,6.6,0.504,0.803
257,Will Barton,32,WAS,SG,40,0,19.6,2.8,7.1,0.386,1.3,3.5,0.377,1.5,3.7,0.395,0.477,0.9,1.1,0.778,0.3,2.5,2.8,2.4,0.4,0.3,1.1,1.0,7.7,71.0,623,10,2021-22,14.7,4.8,3.9,0.8,0.4,32.1,71.0,12.6,5.5,1.8,2.2,6.1,3.3,0.365,6.6,0.504,0.803
257,Will Barton,32,TOR,SG,16,2,13.2,1.8,4.9,0.354,0.9,2.6,0.333,0.9,2.3,0.378,0.443,0.1,0.1,1.0,0.3,1.3,1.6,1.1,0.7,0.2,0.2,1.1,4.5,71.0,623,10,2021-22,14.7,4.8,3.9,0.8,0.4,32.1,71.0,12.6,5.5,1.8,2.2,6.1,3.3,0.365,6.6,0.504,0.803
258,Pat Connaughton,30,MIL,SF,61,33,23.7,2.7,6.9,0.392,1.8,5.3,0.339,0.9,1.6,0.566,0.521,0.4,0.7,0.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,65.0,417,6,2021-22,9.9,4.2,1.3,0.9,0.2,26.0,65.0,7.6,3.5,0.5,2.2,5.7,1.2,0.395,1.9,0.643,0.833
259,Joe Harris,31,BRK,SF,74,33,20.6,2.7,5.9,0.457,1.9,4.5,0.426,0.8,1.4,0.551,0.618,0.2,0.4,0.643,0.3,1.9,2.2,1.4,0.5,0.2,0.6,1.9,7.6,14.0,414,6,2020-21,14.1,3.6,1.9,0.7,0.2,31.0,69.0,10.2,5.2,0.9,3.1,6.4,2.1,0.475,3.8,0.555,0.778
260,Trey Lyles,27,SAC,PF,74,0,16.9,2.5,5.5,0.458,1.2,3.2,0.363,1.4,2.3,0.595,0.565,1.4,1.7,0.815,0.9,3.1,4.1,0.9,0.4,0.4,0.9,1.3,7.6,75.0,449,6,2021-22,10.5,5.1,1.2,0.4,0.4,20.5,75.0,7.5,3.5,1.0,0.9,2.8,2.6,0.321,4.7,0.552,0.802
261,Kendrick Nunn,27,2TM,SG,70,2,13.8,2.7,6.4,0.424,1.1,3.2,0.354,1.6,3.2,0.493,0.512,0.5,0.6,0.854,0.2,1.3,1.6,1.3,0.4,0.1,0.9,0.9,7.1,0.0,123,2,2020-21,14.6,3.2,2.6,0.9,0.3,29.5,56.0,11.8,5.7,1.4,2.2,5.7,3.5,0.381,6.0,0.583,0.933
261,Kendrick Nunn,27,LAL,SG,39,2,13.5,2.6,6.4,0.406,1.1,3.2,0.325,1.6,3.2,0.488,0.488,0.4,0.5,0.81,0.1,1.3,1.4,0.9,0.3,0.1,0.8,0.9,6.7,0.0,123,2,2020-21,14.6,3.2,2.6,0.9,0.3,29.5,56.0,11.8,5.7,1.4,2.2,5.7,3.5,0.381,6.0,0.583,0.933
261,Kendrick Nunn,27,WAS,SG,31,0,14.1,2.9,6.4,0.447,1.2,3.1,0.392,1.6,3.3,0.5,0.543,0.6,0.6,0.9,0.3,1.4,1.7,1.8,0.5,0.1,1.1,1.0,7.5,0.0,123,2,2020-21,14.6,3.2,2.6,0.9,0.3,29.5,56.0,11.8,5.7,1.4,2.2,5.7,3.5,0.381,6.0,0.583,0.933
262,Mitchell Robinson,24,NYK,C,59,58,27.0,3.2,4.7,0.671,0.0,0.0,,3.2,4.7,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,72.0,230,3,2021-22,8.5,8.6,0.5,0.8,1.8,25.7,72.0,4.8,3.6,0.8,0.0,0.0,3.6,,4.8,0.761,0.486
263,Obi Toppin,24,NYK,PF,67,5,15.7,2.8,6.3,0.446,1.3,3.7,0.344,1.5,2.6,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,72.0,134,2,2021-22,9.0,3.7,1.1,0.3,0.5,17.1,72.0,6.6,3.5,0.8,0.7,2.3,2.8,0.308,4.2,0.655,0.758
264,Dario Šarić,28,2TM,C,57,12,14.1,2.2,4.9,0.458,0.8,2.0,0.391,1.4,2.8,0.506,0.54,1.1,1.3,0.829,0.9,2.7,3.6,1.3,0.4,0.1,1.0,1.7,6.4,0.0,356,5,2020-21,8.7,3.8,1.3,0.6,0.1,17.4,50.0,6.8,3.1,1.1,0.9,2.7,2.1,0.348,4.1,0.512,0.848
264,Dario Šarić,28,PHO,PF,37,12,14.4,2.1,4.8,0.427,0.7,1.9,0.391,1.3,2.9,0.45,0.503,1.0,1.2,0.818,1.1,2.8,3.8,1.5,0.4,0.1,1.0,1.9,5.8,0.0,356,5,2020-21,8.7,3.8,1.3,0.6,0.1,17.4,50.0,6.8,3.1,1.1,0.9,2.7,2.1,0.348,4.1,0.512,0.848
264,Dario Šarić,28,OKC,C,20,0,13.7,2.6,5.0,0.515,0.9,2.3,0.391,1.7,2.7,0.623,0.606,1.4,1.6,0.844,0.7,2.6,3.3,0.9,0.4,0.1,1.0,1.5,7.4,0.0,356,5,2020-21,8.7,3.8,1.3,0.6,0.1,17.4,50.0,6.8,3.1,1.1,0.9,2.7,2.1,0.348,4.1,0.512,0.848
265,Torrey Craig,32,PHO,PF,79,60,24.7,2.9,6.3,0.456,1.3,3.2,0.395,1.6,3.1,0.518,0.556,0.4,0.6,0.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4,78.0,300,5,2021-22,6.6,4.0,1.2,0.6,0.5,20.5,78.0,5.7,2.6,0.9,1.0,3.0,1.6,0.329,2.7,0.594,0.75
266,Matisse Thybulle,25,2TM,SF,71,28,16.9,1.5,3.6,0.435,0.8,2.1,0.365,0.8,1.5,0.533,0.542,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,1.6,4.1,66.0,196,3,2021-22,5.7,2.3,1.1,1.7,1.1,25.5,66.0,4.5,2.3,0.6,0.7,2.2,1.6,0.313,2.4,0.673,0.791
266,Matisse Thybulle,25,PHI,SF,49,6,12.1,1.0,2.4,0.431,0.4,1.3,0.333,0.6,1.1,0.547,0.522,0.2,0.2,0.75,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.7,66.0,196,3,2021-22,5.7,2.3,1.1,1.7,1.1,25.5,66.0,4.5,2.3,0.6,0.7,2.2,1.6,0.313,2.4,0.673,0.791
266,Matisse Thybulle,25,POR,SG,22,22,27.7,2.7,6.2,0.438,1.5,3.9,0.388,1.2,2.4,0.519,0.558,0.5,0.7,0.625,0.9,2.6,3.5,1.4,1.7,0.8,0.7,2.2,7.4,66.0,196,3,2021-22,5.7,2.3,1.1,1.7,1.1,25.5,66.0,4.5,2.3,0.6,0.7,2.2,1.6,0.313,2.4,0.673,0.791
267,Trendon Watford,22,POR,PF,62,12,19.1,2.9,5.2,0.56,0.4,1.0,0.391,2.5,4.2,0.602,0.599,1.2,1.6,0.72,0.7,3.2,3.8,2.1,0.5,0.2,1.1,1.9,7.4,48.0,48,1,2021-22,7.6,4.1,1.7,0.5,0.6,18.1,48.0,5.6,3.0,0.9,0.2,0.8,2.8,0.237,4.8,0.581,0.755
268,Delon Wright,30,WAS,PG,50,14,24.4,2.8,5.8,0.474,0.8,2.4,0.345,1.9,3.4,0.564,0.545,1.0,1.2,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4,77.0,411,5,2021-22,4.4,2.9,2.4,1.2,0.2,18.9,77.0,3.5,1.6,0.6,0.6,1.5,1.0,0.379,2.0,0.51,0.857
269,R.J. Hampton,21,2TM,SG,47,3,16.0,2.2,5.0,0.43,0.9,2.5,0.353,1.3,2.6,0.504,0.517,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1,6.4,64.0,115,2,2021-22,7.6,3.0,2.5,0.7,0.2,21.9,64.0,7.1,2.7,1.4,1.0,2.9,1.7,0.35,4.3,0.405,0.641
269,R.J. Hampton,21,ORL,SG,26,0,13.9,1.9,4.4,0.439,0.7,2.0,0.34,1.2,2.3,0.525,0.518,1.2,1.4,0.838,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,5.7,64.0,115,2,2021-22,7.6,3.0,2.5,0.7,0.2,21.9,64.0,7.1,2.7,1.4,1.0,2.9,1.7,0.35,4.3,0.405,0.641
