Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
68,Kobe Bryant,SG,33,LAL,58,58,38.5,9.9,23.0,0.43,1.5,4.9,0.303,8.4,18.1,0.464,0.462,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,82.0,769,10,2010-11,25.3,5.1,4.7,1.2,0.1,33.9,82.0,20.0,9.0,3.0,1.4,4.3,7.6,0.323,15.6,0.487,0.828
69,Chase Budinger,SF,23,HOU,58,9,22.4,3.6,8.1,0.442,1.5,3.8,0.402,2.1,4.3,0.476,0.535,0.9,1.2,0.771,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,78.0,152,2,2010-11,9.8,3.6,1.6,0.5,0.2,22.3,78.0,8.4,3.6,0.9,1.1,3.5,2.4,0.325,4.9,0.497,0.855
70,Alec Burks,SG,20,UTA,59,0,15.9,2.6,6.1,0.429,0.3,0.8,0.333,2.3,5.3,0.442,0.45,1.8,2.4,0.727,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Caron Butler,SF,31,LAC,63,63,29.7,4.6,11.2,0.407,1.5,4.1,0.358,3.1,7.1,0.435,0.472,1.4,1.7,0.813,0.7,3.0,3.7,1.2,0.8,0.1,1.2,2.0,12.0,29.0,589,8,2009-10,16.3,6.2,2.1,1.6,0.3,37.6,74.0,14.2,6.1,2.2,0.6,2.0,5.5,0.29,12.2,0.45,0.838
72,Jimmy Butler,SG,22,CHI,42,0,8.5,0.8,1.9,0.405,0.0,0.3,0.182,0.7,1.6,0.441,0.418,1.0,1.3,0.768,0.5,0.8,1.3,0.3,0.3,0.1,0.3,0.5,2.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Rasual Butler,SF,32,TOR,34,14,13.3,1.2,3.9,0.308,0.6,2.3,0.273,0.6,1.6,0.357,0.387,0.2,0.4,0.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2,47.0,604,9,2010-11,4.7,1.6,0.6,0.2,0.3,16.4,47.0,5.0,1.7,0.5,1.0,2.9,0.7,0.338,2.1,0.327,0.667
74,Derrick Byars,PF,27,SAS,2,0,18.5,1.5,5.5,0.273,0.0,3.0,0.0,1.5,2.5,0.6,0.273,2.0,2.0,1.0,3.0,2.5,5.5,0.5,1.0,0.0,0.0,1.0,5.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Andrew Bynum,C,24,LAL,60,60,35.2,7.4,13.3,0.558,0.0,0.1,0.2,7.4,13.2,0.56,0.558,3.9,5.6,0.692,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7,18.7,54.0,332,5,2010-11,11.3,9.4,1.4,0.4,2.0,27.8,54.0,7.6,4.4,1.4,0.0,0.0,4.4,,7.6,0.574,0.66
76,Will Bynum,PG,29,DET,36,0,14.3,2.1,5.4,0.381,0.2,0.8,0.241,1.9,4.6,0.406,0.399,1.4,1.8,0.766,0.3,1.3,1.6,1.8,0.6,0.1,1.5,1.7,5.7,61.0,196,3,2010-11,7.9,1.2,3.2,0.9,0.1,18.4,61.0,6.7,3.0,1.4,0.3,0.8,2.7,0.32,5.8,0.466,0.836
77,José Calderón,PG,30,TOR,53,53,33.9,4.1,9.0,0.457,1.1,3.0,0.371,3.0,6.0,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5,68.0,427,6,2010-11,9.8,3.0,8.9,1.2,0.1,30.9,68.0,8.8,3.9,2.2,0.8,2.3,3.0,0.365,6.5,0.466,0.854
78,Marcus Camby,C,37,TOT,59,53,22.9,2.2,4.9,0.446,0.0,0.1,0.4,2.1,4.8,0.447,0.449,0.5,1.1,0.453,2.7,6.3,9.0,1.8,0.8,1.4,1.0,2.1,4.9,59.0,596,8,2010-11,4.7,10.3,2.1,0.7,1.6,26.1,59.0,5.0,2.0,1.1,0.0,0.0,2.0,0.0,5.0,0.399,0.614
78,Marcus Camby,C,37,POR,40,40,22.4,1.7,4.0,0.416,0.0,0.0,,1.7,4.0,0.416,0.416,0.5,1.0,0.474,2.6,6.2,8.9,1.9,0.8,1.4,1.2,2.2,3.8,59.0,596,8,2010-11,4.7,10.3,2.1,0.7,1.6,26.1,59.0,5.0,2.0,1.1,0.0,0.0,2.0,0.0,5.0,0.399,0.614
78,Marcus Camby,C,37,HOU,19,13,24.1,3.2,6.6,0.484,0.1,0.3,0.4,3.1,6.4,0.488,0.492,0.6,1.4,0.423,2.7,6.5,9.3,1.7,0.9,1.5,0.5,2.0,7.1,59.0,596,8,2010-11,4.7,10.3,2.1,0.7,1.6,26.1,59.0,5.0,2.0,1.1,0.0,0.0,2.0,0.0,5.0,0.399,0.614
79,Brian Cardinal,SF,34,DAL,44,0,6.3,0.3,1.3,0.255,0.2,1.1,0.204,0.1,0.1,0.667,0.345,0.1,0.1,0.833,0.1,0.7,0.8,0.4,0.2,0.0,0.2,0.9,1.0,56.0,397,6,2010-11,2.6,1.1,0.7,0.4,0.1,11.0,56.0,1.8,0.8,0.3,0.8,1.6,0.0,0.483,0.2,0.077,0.944
80,DeMarre Carroll,SF-PF,25,TOT,24,9,14.5,1.8,4.4,0.41,0.3,0.8,0.368,1.5,3.6,0.419,0.443,0.6,0.7,0.875,1.2,1.0,2.2,0.8,0.5,0.0,0.5,1.5,4.5,12.0,83,1,2009-10,2.9,2.1,0.5,0.4,0.1,11.2,71.0,3.1,1.2,0.3,0.0,0.1,1.2,0.0,3.0,0.407,0.623
80,DeMarre Carroll,PF,25,DEN,4,0,5.3,1.5,1.5,1.0,0.0,0.0,,1.5,1.5,1.0,1.0,0.0,0.0,,0.0,0.8,0.8,0.8,0.0,0.0,0.5,0.3,3.0,12.0,83,1,2009-10,2.9,2.1,0.5,0.4,0.1,11.2,71.0,3.1,1.2,0.3,0.0,0.1,1.2,0.0,3.0,0.407,0.623
80,DeMarre Carroll,SF,25,UTA,20,9,16.4,1.9,5.0,0.374,0.4,1.0,0.368,1.5,4.0,0.375,0.409,0.7,0.8,0.875,1.4,1.1,2.5,0.8,0.6,0.1,0.5,1.8,4.8,12.0,83,1,2009-10,2.9,2.1,0.5,0.4,0.1,11.2,71.0,3.1,1.2,0.3,0.0,0.1,1.2,0.0,3.0,0.407,0.623
81,Matt Carroll,SG,31,CHA,53,2,11.2,1.0,3.0,0.331,0.2,0.8,0.186,0.8,2.2,0.386,0.357,0.6,0.7,0.789,0.2,0.9,1.1,0.7,0.3,0.1,0.5,1.0,2.7,54.0,405,5,2010-11,4.4,1.3,0.4,0.3,0.1,10.8,54.0,3.7,1.6,0.4,0.3,0.9,1.3,0.37,2.8,0.471,0.769
82,Anthony Carter,PG,36,TOR,24,0,8.7,0.7,2.2,0.321,0.2,0.7,0.294,0.5,1.5,0.333,0.368,0.3,0.4,0.8,0.2,1.2,1.4,1.4,0.3,0.2,0.7,0.8,2.0,33.0,448,7,2009-10,3.3,1.6,3.0,0.7,0.2,15.9,54.0,3.4,1.4,1.1,0.3,1.2,1.1,0.27,2.2,0.5,0.846
83,Vince Carter,SG,35,DAL,61,40,25.3,3.7,8.9,0.411,1.2,3.4,0.361,2.4,5.5,0.442,0.48,1.6,1.9,0.826,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,73.0,718,10,2010-11,14.0,3.8,2.0,0.9,0.3,28.1,73.0,12.2,5.3,1.2,1.6,4.4,3.7,0.361,7.8,0.479,0.74
84,Omri Casspi,SF,23,CLE,65,35,20.6,2.6,6.3,0.403,0.8,2.6,0.315,1.7,3.8,0.463,0.467,1.1,1.7,0.685,1.0,2.5,3.5,1.0,0.6,0.3,1.0,1.8,7.1,71.0,148,2,2010-11,8.6,4.3,1.0,0.8,0.2,24.0,71.0,7.7,3.2,1.0,1.3,3.5,1.9,0.372,4.2,0.445,0.673
85,Mario Chalmers,PG,25,MIA,64,64,28.5,3.5,7.8,0.448,1.6,4.1,0.388,1.9,3.7,0.513,0.549,1.3,1.6,0.792,0.3,2.4,2.7,3.5,1.5,0.2,2.2,2.6,9.8,70.0,225,3,2010-11,6.4,2.1,2.5,1.1,0.1,22.6,70.0,5.5,2.2,1.3,1.2,3.3,1.0,0.359,2.2,0.459,0.871
86,Tyson Chandler,C,29,NYK,62,62,33.2,3.9,5.7,0.679,0.0,0.0,0.0,3.9,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,74.0,662,9,2010-11,10.1,9.4,0.4,0.5,1.1,27.8,74.0,5.5,3.6,1.2,0.0,0.0,3.6,,5.5,0.654,0.732
87,Wilson Chandler,SF,24,DEN,8,6,26.9,3.9,9.9,0.392,0.4,1.5,0.25,3.5,8.4,0.418,0.411,1.3,1.5,0.833,0.8,4.4,5.1,2.1,0.8,0.8,2.3,2.3,9.4,72.0,254,3,2010-11,15.3,5.7,1.7,0.7,1.3,33.3,72.0,13.2,6.0,1.4,1.6,4.4,4.4,0.35,8.8,0.501,0.807
88,Josh Childress,SF,28,PHO,34,0,14.4,1.4,2.9,0.485,0.1,0.7,0.167,1.3,2.2,0.587,0.505,0.0,0.1,0.0,0.9,1.9,2.8,1.0,0.4,0.2,0.3,1.1,2.9,54.0,339,5,2010-11,5.0,2.9,0.8,0.6,0.4,16.6,54.0,4.0,2.2,0.8,0.0,0.3,2.2,0.063,3.7,0.606,0.492
89,Earl Clark,PF,24,ORL,45,1,12.4,1.1,3.1,0.367,0.0,0.0,,1.1,3.1,0.367,0.367,0.5,0.6,0.724,0.8,2.0,2.8,0.4,0.3,0.7,0.6,1.6,2.7,42.0,93,2,2010-11,3.9,2.4,0.2,0.2,0.4,11.0,42.0,3.8,1.6,0.7,0.0,0.1,1.6,0.0,3.6,0.444,0.574
90,Norris Cole,PG,23,MIA,65,2,19.4,2.7,6.9,0.393,0.3,1.2,0.276,2.4,5.8,0.417,0.417,1.0,1.3,0.776,0.3,1.1,1.4,2.0,0.7,0.0,1.6,1.9,6.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Jason Collins,C,33,ATL,30,10,10.3,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,49.0,645,8,2010-11,2.0,2.1,0.4,0.2,0.2,12.1,49.0,1.4,0.7,0.5,0.0,0.0,0.7,1.0,1.4,0.471,0.659
92,Darren Collison,PG,24,IND,60,56,31.3,3.8,8.7,0.44,0.6,1.6,0.362,3.3,7.2,0.457,0.472,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,79.0,155,2,2010-11,13.2,2.8,5.1,1.1,0.2,29.9,79.0,11.0,5.0,2.5,0.5,1.6,4.5,0.331,9.4,0.479,0.871
93,Nick Collison,PF,31,OKC,63,0,20.7,1.9,3.2,0.597,0.0,0.0,0.0,1.9,3.2,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,71.0,525,7,2010-11,4.6,4.5,1.0,0.6,0.4,21.5,71.0,3.4,1.9,0.8,0.0,0.0,1.9,,3.4,0.566,0.753
94,Mike Conley,PG,24,MEM,62,61,35.1,4.8,11.0,0.433,1.0,2.6,0.377,3.8,8.5,0.45,0.477,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1,12.7,81.0,296,4,2010-11,13.7,3.0,6.5,1.8,0.2,35.5,81.0,11.8,5.2,2.2,1.0,2.7,4.2,0.369,9.1,0.466,0.733
95,Brian Cook,PF,31,TOT,32,0,8.6,1.0,3.1,0.316,0.3,1.6,0.2,0.7,1.5,0.438,0.367,0.3,0.3,0.9,0.3,1.7,2.0,0.3,0.2,0.2,0.3,1.5,2.5,40.0,389,5,2010-11,4.8,2.4,0.4,0.3,0.3,11.2,40.0,4.3,1.8,0.6,0.9,2.0,1.0,0.43,2.3,0.418,0.625
95,Brian Cook,PF,31,LAC,16,0,7.6,0.7,3.1,0.224,0.3,1.7,0.185,0.4,1.4,0.273,0.276,0.3,0.3,1.0,0.3,1.2,1.4,0.1,0.1,0.3,0.3,1.6,1.9,40.0,389,5,2010-11,4.8,2.4,0.4,0.3,0.3,11.2,40.0,4.3,1.8,0.6,0.9,2.0,1.0,0.43,2.3,0.418,0.625
95,Brian Cook,PF,31,WAS,16,0,9.7,1.3,3.1,0.408,0.3,1.4,0.217,0.9,1.6,0.577,0.459,0.3,0.4,0.833,0.4,2.1,2.5,0.5,0.3,0.1,0.4,1.4,3.1,40.0,389,5,2010-11,4.8,2.4,0.4,0.3,0.3,11.2,40.0,4.3,1.8,0.6,0.9,2.0,1.0,0.43,2.3,0.418,0.625
96,Daequan Cook,SG,24,OKC,57,22,17.4,1.9,5.2,0.368,1.4,4.0,0.346,0.5,1.2,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5,43.0,222,4,2010-11,5.6,1.7,0.5,0.3,0.0,13.9,43.0,4.2,1.8,0.4,1.5,3.6,0.3,0.422,0.6,0.519,0.8
97,DeMarcus Cousins,C,21,SAC,64,62,30.5,7.0,15.6,0.448,0.0,0.2,0.143,7.0,15.4,0.453,0.449,4.1,5.8,0.702,4.1,6.8,11.0,1.6,1.5,1.2,2.7,4.0,18.1,81.0,81,1,2010-11,14.1,8.6,2.5,1.0,0.8,28.5,81.0,12.4,5.3,3.3,0.0,0.2,5.3,0.167,12.2,0.435,0.687
98,Jamal Crawford,PG,31,POR,60,6,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8.0,0.426,0.438,3.2,3.4,0.927,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2,14.0,76.0,691,9,2010-11,14.2,1.7,3.2,0.8,0.2,30.2,76.0,11.5,4.8,1.9,1.6,4.6,3.3,0.341,6.9,0.474,0.854
99,Jordan Crawford,SG,23,WAS,64,32,27.4,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.793,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7,14.7,42.0,42,1,2010-11,11.7,2.5,2.8,0.9,0.1,24.5,42.0,11.9,4.6,2.0,0.8,3.0,3.8,0.258,8.9,0.427,0.869
100,Dante Cunningham,PF,24,MEM,64,5,17.6,2.3,4.4,0.516,0.0,0.0,0.0,2.3,4.3,0.52,0.516,0.7,1.1,0.652,1.4,2.4,3.8,0.6,0.7,0.5,0.5,1.5,5.2,78.0,141,2,2010-11,6.2,3.6,0.6,0.7,0.6,21.0,78.0,6.1,2.8,0.7,0.0,0.2,2.8,0.077,5.9,0.473,0.726
101,Eddy Curry,C,29,MIA,14,1,5.9,0.9,1.9,0.462,0.0,0.0,,0.9,1.9,0.462,0.462,0.4,0.6,0.75,0.3,0.6,0.9,0.1,0.0,0.1,0.7,1.2,2.1,0.0,511,7,2007-08,13.2,4.7,0.5,0.2,0.5,25.9,59.0,9.2,5.0,2.1,0.0,0.0,5.0,,9.2,0.546,0.623
102,Stephen Curry,PG,23,GSW,26,23,28.2,5.6,11.4,0.49,2.1,4.7,0.455,3.5,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4,14.7,74.0,154,2,2010-11,18.6,3.9,5.8,1.5,0.3,33.6,74.0,14.2,6.8,3.1,2.0,4.6,4.8,0.442,9.6,0.498,0.934
103,Samuel Dalembert,C,30,HOU,65,45,22.2,3.1,6.1,0.506,0.0,0.0,0.0,3.1,6.1,0.508,0.506,1.4,1.7,0.796,2.4,4.6,7.0,0.5,0.6,1.7,1.3,2.5,7.5,80.0,662,8,2010-11,8.1,8.2,0.8,0.5,1.5,24.2,80.0,7.1,3.4,1.7,0.0,0.0,3.4,0.0,7.1,0.474,0.73
104,Erick Dampier,C,36,ATL,15,0,5.5,0.1,0.5,0.125,0.0,0.0,,0.1,0.5,0.125,0.125,0.0,0.0,,0.7,1.0,1.7,0.3,0.1,0.3,0.2,0.6,0.1,51.0,704,10,2010-11,2.5,3.5,0.4,0.3,0.9,16.0,51.0,1.7,1.0,0.6,0.0,0.0,1.0,0.0,1.7,0.591,0.545
105,Marquis Daniels,SG,31,BOS,38,0,12.7,1.4,3.8,0.364,0.0,0.3,0.0,1.4,3.5,0.391,0.364,0.4,0.6,0.739,0.4,1.3,1.7,1.2,0.6,0.2,0.7,0.9,3.2,49.0,451,8,2010-11,5.5,2.3,1.3,0.8,0.4,19.1,49.0,4.7,2.3,0.8,0.1,0.4,2.2,0.19,4.3,0.521,0.684
106,Baron Davis,PG,32,NYK,29,14,20.5,2.3,6.3,0.37,0.9,2.9,0.306,1.4,3.4,0.424,0.44,0.6,0.8,0.667,0.4,1.5,1.9,4.7,1.2,0.1,2.6,2.1,6.1,58.0,642,10,2010-11,13.1,2.7,6.7,1.3,0.5,28.4,58.0,11.9,5.0,2.5,1.4,4.1,3.6,0.339,7.8,0.458,0.771
107,Ed Davis,PF,22,TOR,66,9,23.2,2.6,5.1,0.513,0.0,0.0,0.0,2.6,5.1,0.515,0.513,1.1,1.6,0.67,2.0,4.6,6.6,0.9,0.6,1.0,1.0,2.4,6.3,65.0,65,1,2010-11,7.7,7.1,0.6,0.6,1.0,24.6,65.0,5.7,3.3,0.7,0.0,0.0,3.3,,5.7,0.576,0.555
108,Glen Davis,PF,26,ORL,61,13,23.4,3.7,8.8,0.421,0.0,0.2,0.143,3.7,8.5,0.429,0.423,1.9,2.7,0.683,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,78.0,277,4,2010-11,11.7,5.4,1.2,1.0,0.4,29.5,78.0,10.3,4.6,1.1,0.0,0.2,4.6,0.133,10.1,0.454,0.736
109,Josh Davis,PF,31,MEM,15,0,8.7,0.7,1.8,0.37,0.3,0.9,0.308,0.4,0.9,0.429,0.444,0.3,0.5,0.5,1.1,0.7,1.8,0.4,0.5,0.1,0.2,1.3,1.9,0.0,52,1,2004-05,2.8,1.9,0.3,0.2,0.1,7.8,42.0,2.6,1.0,0.4,0.5,1.3,0.5,0.358,1.4,0.397,0.824
110,Eric Dawson,C,27,SAS,4,0,9.8,1.8,3.0,0.583,0.0,0.0,,1.8,3.0,0.583,0.583,0.3,0.5,0.5,1.3,1.3,2.5,0.0,0.3,0.5,0.8,1.5,3.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Austin Daye,SF,23,DET,41,4,14.7,1.8,5.5,0.322,0.3,1.5,0.21,1.5,4.0,0.364,0.35,0.9,1.0,0.814,0.3,1.9,2.2,0.8,0.5,0.5,1.0,1.5,4.7,72.0,141,2,2010-11,7.5,3.8,1.1,0.5,0.5,20.1,72.0,6.5,2.7,0.8,1.0,2.4,1.7,0.401,4.2,0.415,0.759
112,Carlos Delfino,SF,29,MIL,54,53,28.5,3.4,8.4,0.402,1.6,4.4,0.36,1.8,4.0,0.449,0.497,0.7,0.9,0.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9.0,49.0,386,5,2010-11,11.5,4.1,2.3,1.6,0.2,32.4,49.0,10.5,4.1,1.2,2.1,5.8,1.9,0.37,4.7,0.415,0.8
113,Luol Deng,SF,26,CHI,54,54,39.4,5.8,14.0,0.412,1.5,4.0,0.367,4.3,10.0,0.43,0.464,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3,82.0,485,7,2010-11,17.4,5.8,2.8,1.0,0.6,39.1,82.0,14.1,6.5,1.9,1.4,4.1,5.1,0.345,10.0,0.506,0.753
114,Justin Dentmon,PG,26,TOT,6,0,15.2,1.7,4.7,0.357,0.3,2.3,0.143,1.3,2.3,0.571,0.393,0.7,1.0,0.667,0.0,1.3,1.3,1.7,0.3,0.0,1.2,1.7,4.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Justin Dentmon,PG,26,SAS,2,0,9.5,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Justin Dentmon,PG,26,TOR,4,0,18.0,2.0,5.5,0.364,0.5,2.5,0.2,1.5,3.0,0.5,0.409,1.0,1.5,0.667,0.0,1.8,1.8,2.3,0.3,0.0,1.5,2.0,5.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,DeMar DeRozan,SG,22,TOR,63,63,35.0,6.0,14.3,0.422,0.4,1.5,0.261,5.7,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7,82.0,159,2,2010-11,17.2,3.8,1.8,1.0,0.4,34.8,82.0,14.1,6.6,1.8,0.1,0.6,6.5,0.096,13.4,0.485,0.813
116,Boris Diaw,PF,29,TOT,57,35,25.0,2.7,6.2,0.444,0.5,1.7,0.313,2.2,4.4,0.496,0.489,0.4,0.6,0.629,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4,82.0,623,8,2010-11,11.3,5.0,4.1,0.9,0.6,33.9,82.0,9.4,4.6,2.0,1.0,2.8,3.7,0.345,6.7,0.553,0.683
116,Boris Diaw,PF,29,CHA,37,28,27.5,3.1,7.6,0.41,0.6,2.3,0.267,2.5,5.3,0.472,0.451,0.5,0.7,0.63,1.3,4.0,5.3,4.3,0.5,0.5,2.3,1.9,7.4,82.0,623,8,2010-11,11.3,5.0,4.1,0.9,0.6,33.9,82.0,9.4,4.6,2.0,1.0,2.8,3.7,0.345,6.7,0.553,0.683
116,Boris Diaw,PF,29,SAS,20,7,20.3,2.0,3.4,0.588,0.4,0.7,0.615,1.6,2.8,0.582,0.647,0.3,0.4,0.625,1.2,3.1,4.3,2.4,0.7,0.3,1.4,2.7,4.7,82.0,623,8,2010-11,11.3,5.0,4.1,0.9,0.6,33.9,82.0,9.4,4.6,2.0,1.0,2.8,3.7,0.345,6.7,0.553,0.683
117,Ike Diogu,PF,28,SAS,2,0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,36.0,223,3,2010-11,5.8,3.2,0.1,0.1,0.1,13.1,36.0,4.1,2.3,0.6,0.0,0.0,2.3,,4.1,0.561,0.661
118,DeSagana Diop,C,30,CHA,27,9,12.0,0.6,1.6,0.357,0.0,0.0,,0.6,1.6,0.357,0.357,0.0,0.2,0.167,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.1,16.0,552,7,2008-09,2.3,3.6,0.4,0.4,0.7,13.8,75.0,2.3,1.0,0.5,0.0,0.0,1.0,,2.3,0.433,0.333
119,Keyon Dooling,SG,31,BOS,46,2,14.4,1.4,3.5,0.405,0.6,1.8,0.333,0.8,1.8,0.476,0.488,0.5,0.7,0.742,0.1,0.8,0.8,1.1,0.3,0.0,0.7,1.2,4.0,80.0,599,9,2010-11,7.1,1.5,3.0,0.7,0.1,22.0,80.0,6.5,2.6,1.1,1.0,2.9,1.6,0.346,3.6,0.439,0.83
120,Toney Douglas,PG,25,NYK,38,9,17.3,2.5,7.6,0.324,0.7,3.1,0.231,1.8,4.6,0.387,0.371,0.6,0.7,0.846,0.4,1.5,1.9,2.0,0.8,0.0,1.5,1.4,6.2,81.0,137,2,2010-11,10.6,3.0,3.0,1.1,0.0,24.3,81.0,9.3,3.9,1.1,1.8,4.7,2.1,0.373,4.6,0.46,0.794
121,Goran Dragić,PG,25,HOU,66,28,26.5,4.2,9.1,0.462,1.0,3.1,0.337,3.2,6.0,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,70.0,205,3,2010-11,7.5,2.0,2.9,0.7,0.1,17.6,70.0,6.3,2.7,1.7,0.8,2.2,1.9,0.361,4.1,0.476,0.624
122,Jared Dudley,SG,26,PHO,65,60,31.1,4.8,9.9,0.485,1.2,3.2,0.383,3.6,6.7,0.535,0.547,1.8,2.5,0.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7,82.0,305,4,2010-11,10.6,3.9,1.3,1.1,0.2,26.1,82.0,7.7,3.7,0.9,1.3,3.1,2.4,0.415,4.6,0.519,0.743
123,Chris Duhon,PG,29,ORL,63,9,19.5,1.3,3.2,0.419,0.8,1.9,0.42,0.6,1.3,0.417,0.542,0.3,0.3,0.81,0.2,1.4,1.6,2.4,0.6,0.1,1.3,1.1,3.8,51.0,497,7,2010-11,2.5,1.0,2.3,0.3,0.0,15.2,51.0,2.5,1.0,1.2,0.3,1.0,0.7,0.25,1.5,0.468,0.56
124,Tim Duncan,C,35,SAS,58,58,28.2,6.2,12.6,0.492,0.0,0.1,0.0,6.2,12.6,0.495,0.492,3.0,4.3,0.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7,15.4,76.0,765,10,2010-11,13.4,8.9,2.7,0.7,1.9,28.4,76.0,11.0,5.5,1.6,0.0,0.1,5.5,0.0,11.0,0.502,0.716
125,Mike Dunleavy,SF,31,MIL,55,3,26.3,4.3,9.2,0.474,1.5,3.8,0.399,2.8,5.4,0.527,0.557,2.1,2.6,0.811,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,61.0,627,8,2010-11,11.2,4.5,1.7,0.7,0.5,27.6,61.0,8.5,3.9,1.1,1.7,4.2,2.3,0.402,4.4,0.519,0.8
126,Kevin Durant,SF,23,OKC,66,66,38.6,9.7,19.7,0.496,2.0,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0,78.0,314,4,2010-11,27.7,6.8,2.7,1.1,1.0,38.9,78.0,19.7,9.1,2.8,1.9,5.3,7.3,0.35,14.4,0.504,0.88
127,Jerome Dyson,PG,24,NOH,9,1,20.0,2.1,5.3,0.396,0.1,0.9,0.125,2.0,4.4,0.45,0.406,3.1,4.0,0.778,0.2,1.9,2.1,2.0,1.2,0.2,2.2,2.1,7.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
