Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
46,Chauncey Billups,PG,34,TOT,72,72,32.1,4.7,11.0,0.427,2.0,5.0,0.402,2.7,6.0,0.448,0.519,5.3,5.8,0.916,0.3,2.3,2.6,5.4,1.0,0.2,2.5,2.0,16.8,73.0,695,9,2009-10,19.5,3.1,5.6,1.1,0.1,34.1,73.0,13.2,5.5,2.4,2.2,5.6,3.4,0.386,7.6,0.441,0.91
46,Chauncey Billups,PG,34,DEN,51,51,32.3,4.6,10.5,0.438,2.1,4.7,0.441,2.5,5.8,0.436,0.536,5.2,5.6,0.923,0.2,2.2,2.5,5.3,1.0,0.2,2.5,1.8,16.5,73.0,695,9,2009-10,19.5,3.1,5.6,1.1,0.1,34.1,73.0,13.2,5.5,2.4,2.2,5.6,3.4,0.386,7.6,0.441,0.91
46,Chauncey Billups,PG,34,NYK,21,21,31.6,5.0,12.3,0.403,2.0,6.0,0.328,3.0,6.3,0.474,0.483,5.7,6.3,0.902,0.6,2.5,3.1,5.5,0.9,0.1,2.3,2.5,17.5,73.0,695,9,2009-10,19.5,3.1,5.6,1.1,0.1,34.1,73.0,13.2,5.5,2.4,2.2,5.6,3.4,0.386,7.6,0.441,0.91
47,DeJuan Blair,PF,21,SAS,81,65,21.4,3.6,7.2,0.501,0.0,0.0,0.0,3.6,7.2,0.503,0.501,1.1,1.7,0.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3,82.0,82,1,2009-10,7.8,6.4,0.8,0.6,0.5,18.2,82.0,6.0,3.4,1.4,0.0,0.0,3.4,0.0,6.0,0.558,0.547
48,Steve Blake,PG,30,LAL,79,0,20.0,1.4,3.9,0.359,0.9,2.4,0.378,0.5,1.4,0.327,0.479,0.3,0.4,0.867,0.2,1.7,2.0,2.2,0.5,0.0,0.9,1.3,4.0,80.0,499,7,2009-10,7.3,2.3,4.8,0.7,0.1,27.0,80.0,6.5,2.7,1.6,1.5,3.7,1.3,0.395,2.9,0.443,0.75
49,Andray Blatche,PF,24,WAS,64,63,33.9,6.7,15.0,0.445,0.1,0.3,0.222,6.6,14.7,0.449,0.447,3.4,4.4,0.777,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8,81.0,319,4,2009-10,14.1,6.3,2.1,1.0,0.9,27.9,81.0,12.3,5.9,2.2,0.2,0.5,5.7,0.295,11.8,0.487,0.744
50,Eric Bledsoe,PG,21,LAC,81,25,22.7,2.5,6.0,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Keith Bogans,SG,30,CHI,82,82,17.8,1.5,3.7,0.404,1.1,2.9,0.38,0.4,0.9,0.486,0.55,0.3,0.4,0.656,0.2,1.6,1.8,1.2,0.5,0.1,0.5,1.4,4.4,79.0,504,7,2009-10,4.4,2.2,1.2,0.6,0.2,19.7,79.0,3.8,1.5,0.7,0.9,2.5,0.6,0.357,1.3,0.49,0.74
52,Andrew Bogut,C,26,MIL,65,65,35.3,5.6,11.4,0.495,0.0,0.1,0.0,5.6,11.4,0.497,0.495,1.5,3.3,0.442,3.1,8.0,11.1,2.0,0.7,2.6,1.9,3.3,12.8,69.0,331,5,2009-10,15.9,10.2,1.8,0.6,2.5,32.3,69.0,13.2,6.9,1.9,0.0,0.0,6.9,0.0,13.2,0.521,0.629
53,Matt Bonner,PF,30,SAS,66,1,21.7,2.6,5.6,0.464,1.6,3.5,0.457,1.0,2.1,0.475,0.605,0.5,0.7,0.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3,65.0,430,6,2009-10,7.0,3.3,1.0,0.5,0.4,17.9,65.0,5.7,2.6,0.6,1.4,3.6,1.2,0.39,2.2,0.539,0.729
54,Trevor Booker,PF,23,WAS,65,14,16.4,2.1,3.9,0.549,0.0,0.0,0.0,2.1,3.9,0.552,0.549,1.0,1.6,0.673,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,5.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Carlos Boozer,C,29,CHI,59,59,31.9,7.3,14.3,0.51,0.0,0.0,,7.3,14.3,0.51,0.51,2.9,4.1,0.701,2.2,7.4,9.6,2.5,0.8,0.3,2.5,3.2,17.5,78.0,510,7,2009-10,19.5,11.2,3.2,1.1,0.5,34.3,78.0,14.1,7.9,2.7,0.0,0.0,7.9,,14.1,0.562,0.742
56,Chris Bosh,PF,26,MIA,77,77,36.3,6.8,13.7,0.496,0.1,0.3,0.24,6.7,13.4,0.502,0.499,5.0,6.1,0.815,1.8,6.5,8.3,1.9,0.8,0.6,1.8,2.2,18.7,70.0,509,7,2009-10,24.0,10.8,2.4,0.6,1.0,36.1,70.0,16.5,8.6,2.4,0.1,0.3,8.5,0.364,16.2,0.521,0.797
57,Earl Boykins,PG,34,MIL,57,0,15.1,2.7,6.2,0.443,0.5,1.2,0.38,2.3,4.9,0.459,0.482,1.2,1.4,0.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,0.8,7.2,67.0,529,8,2009-10,6.6,1.1,2.6,0.4,0.0,16.7,67.0,6.0,2.6,1.0,0.3,0.9,2.3,0.317,5.1,0.446,0.865
58,Craig Brackins,PF,23,PHI,3,0,11.0,1.3,5.3,0.25,0.0,1.7,0.0,1.3,3.7,0.364,0.25,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,2.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Avery Bradley,PG,20,BOS,31,0,5.2,0.7,2.2,0.343,0.0,0.2,0.0,0.7,2.0,0.371,0.343,0.2,0.4,0.5,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Elton Brand,PF,31,PHI,81,81,34.7,6.2,12.1,0.512,0.0,0.0,0.0,6.2,12.1,0.512,0.512,2.6,3.4,0.78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,76.0,564,7,2009-10,13.1,6.1,1.4,1.1,1.1,30.2,76.0,11.3,5.4,1.7,0.0,0.0,5.4,0.0,11.3,0.481,0.738
61,Corey Brewer,SF-SG,24,TOT,69,24,21.9,2.8,7.1,0.395,0.4,1.6,0.268,2.4,5.4,0.434,0.426,2.0,2.8,0.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,2.3,8.0,82.0,176,2,2009-10,13.0,3.4,2.4,1.4,0.4,30.3,82.0,11.6,5.0,2.0,1.0,2.9,4.0,0.346,8.7,0.459,0.648
61,Corey Brewer,SF,24,MIN,56,22,24.3,3.0,7.8,0.384,0.5,1.8,0.263,2.5,6.0,0.42,0.414,2.2,3.1,0.708,0.8,1.9,2.7,1.4,1.6,0.3,1.4,2.4,8.6,82.0,176,2,2009-10,13.0,3.4,2.4,1.4,0.4,30.3,82.0,11.6,5.0,2.0,1.0,2.9,4.0,0.346,8.7,0.459,0.648
61,Corey Brewer,SG,24,DAL,13,2,11.4,1.9,3.9,0.49,0.3,1.0,0.308,1.6,2.9,0.553,0.529,1.2,1.6,0.714,0.9,0.8,1.8,0.9,0.8,0.2,0.8,1.9,5.3,82.0,176,2,2009-10,13.0,3.4,2.4,1.4,0.4,30.3,82.0,11.6,5.0,2.0,1.0,2.9,4.0,0.346,8.7,0.459,0.648
62,Ronnie Brewer,SG,25,CHI,81,1,22.0,2.5,5.3,0.48,0.1,0.3,0.222,2.5,4.9,0.498,0.487,1.1,1.6,0.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0,6.2,58.0,271,4,2009-10,8.8,3.2,2.7,1.6,0.3,30.0,58.0,7.4,3.6,0.9,0.1,0.5,3.5,0.258,6.9,0.505,0.639
63,Jon Brockman,C,23,MIL,63,6,10.7,0.8,1.5,0.511,0.0,0.0,,0.8,1.5,0.511,0.511,0.6,0.9,0.678,1.2,1.7,2.9,0.3,0.2,0.0,0.4,1.9,2.2,52.0,52,1,2009-10,2.8,4.1,0.4,0.3,0.1,12.6,52.0,2.0,1.1,0.4,0.0,0.0,1.1,,2.0,0.534,0.597
64,Aaron Brooks,PG,26,TOT,59,12,21.8,3.7,9.9,0.375,1.2,4.0,0.297,2.5,5.9,0.427,0.434,2.1,2.4,0.886,0.3,1.0,1.3,3.9,0.6,0.1,1.7,1.9,10.7,82.0,213,3,2009-10,19.6,2.6,5.3,0.8,0.2,35.6,82.0,16.2,7.0,2.8,2.5,6.4,4.5,0.398,9.8,0.454,0.822
64,Aaron Brooks,PG,26,HOU,34,7,23.9,3.9,11.4,0.346,1.4,5.0,0.284,2.5,6.4,0.394,0.408,2.3,2.4,0.94,0.3,1.2,1.5,3.8,0.6,0.1,1.6,2.0,11.6,82.0,213,3,2009-10,19.6,2.6,5.3,0.8,0.2,35.6,82.0,16.2,7.0,2.8,2.5,6.4,4.5,0.398,9.8,0.454,0.822
64,Aaron Brooks,PG,26,PHO,25,5,18.9,3.4,8.0,0.43,0.9,2.7,0.328,2.6,5.3,0.481,0.485,1.8,2.3,0.807,0.4,0.7,1.1,4.2,0.5,0.0,1.8,1.8,9.6,82.0,213,3,2009-10,19.6,2.6,5.3,0.8,0.2,35.6,82.0,16.2,7.0,2.8,2.5,6.4,4.5,0.398,9.8,0.454,0.822
65,Derrick Brown,SF,23,TOT,49,1,11.8,1.5,2.7,0.565,0.1,0.2,0.5,1.4,2.5,0.57,0.584,0.7,1.2,0.533,0.8,1.2,2.0,0.7,0.4,0.2,0.7,1.2,3.8,57.0,57,1,2009-10,3.3,1.4,0.3,0.4,0.2,9.4,57.0,2.6,1.2,0.3,0.0,0.1,1.2,0.286,2.5,0.471,0.667
65,Derrick Brown,SF,23,CHA,41,1,11.9,1.5,2.8,0.549,0.0,0.1,0.333,1.5,2.6,0.561,0.558,0.6,1.1,0.532,0.8,1.3,2.0,0.7,0.4,0.2,0.7,1.2,3.7,57.0,57,1,2009-10,3.3,1.4,0.3,0.4,0.2,9.4,57.0,2.6,1.2,0.3,0.0,0.1,1.2,0.286,2.5,0.471,0.667
65,Derrick Brown,SF,23,NYK,8,0,11.0,1.5,2.3,0.667,0.4,0.5,0.75,1.1,1.8,0.643,0.75,0.9,1.6,0.538,1.1,0.8,1.9,0.5,0.5,0.3,0.9,1.4,4.3,57.0,57,1,2009-10,3.3,1.4,0.3,0.4,0.2,9.4,57.0,2.6,1.2,0.3,0.0,0.1,1.2,0.286,2.5,0.471,0.667
66,Kwame Brown,C,28,CHA,66,50,26.0,2.9,5.7,0.517,0.0,0.0,,2.9,5.7,0.517,0.517,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6,7.9,48.0,510,9,2009-10,3.3,3.7,0.5,0.3,0.3,13.8,48.0,2.6,1.3,0.9,0.0,0.0,1.3,0.0,2.6,0.504,0.337
67,Shannon Brown,SG,25,LAL,82,0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.482,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,82.0,174,2,2009-10,8.1,2.2,1.3,0.7,0.4,20.7,82.0,7.2,3.1,0.8,0.8,2.3,2.3,0.328,4.9,0.474,0.818
68,Kobe Bryant,SG,32,LAL,82,82,33.9,9.0,20.0,0.451,1.4,4.3,0.323,7.6,15.6,0.487,0.487,5.9,7.1,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,73.0,687,9,2009-10,27.0,5.4,5.0,1.5,0.3,38.8,73.0,21.5,9.8,3.2,1.4,4.1,8.5,0.329,17.4,0.487,0.811
69,Chase Budinger,SF,22,HOU,78,22,22.3,3.6,8.4,0.425,1.1,3.5,0.325,2.4,4.9,0.497,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8,74.0,74,1,2009-10,8.9,3.0,1.2,0.5,0.1,20.1,74.0,7.6,3.4,0.6,1.2,3.4,2.1,0.369,4.3,0.497,0.77
70,Caron Butler,SF,30,DAL,29,29,29.9,5.9,13.0,0.45,1.0,2.2,0.431,4.9,10.8,0.454,0.487,2.3,3.0,0.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,74.0,560,8,2009-10,16.3,6.2,2.1,1.6,0.3,37.6,74.0,14.2,6.1,2.2,0.6,2.0,5.5,0.29,12.2,0.45,0.838
71,Rasual Butler,SG,31,TOT,47,2,16.4,1.7,5.0,0.333,1.0,2.9,0.338,0.7,2.1,0.327,0.43,0.4,0.6,0.667,0.2,1.4,1.6,0.6,0.2,0.3,0.5,0.8,4.7,82.0,557,8,2009-10,11.9,2.9,1.4,0.4,0.8,33.0,82.0,10.6,4.3,1.0,1.8,5.3,2.6,0.336,5.3,0.482,0.841
71,Rasual Butler,SG,31,LAC,41,2,18.1,1.8,5.5,0.323,1.0,3.1,0.326,0.8,2.4,0.32,0.416,0.4,0.7,0.667,0.2,1.6,1.9,0.7,0.2,0.4,0.5,0.8,5.0,82.0,557,8,2009-10,11.9,2.9,1.4,0.4,0.8,33.0,82.0,10.6,4.3,1.0,1.8,5.3,2.6,0.336,5.3,0.482,0.841
71,Rasual Butler,SG,31,CHI,6,0,4.3,1.0,1.8,0.545,0.7,1.2,0.571,0.3,0.7,0.5,0.727,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.5,2.7,82.0,557,8,2009-10,11.9,2.9,1.4,0.4,0.8,33.0,82.0,10.6,4.3,1.0,1.8,5.3,2.6,0.336,5.3,0.482,0.841
72,Andrew Bynum,C,23,LAL,54,47,27.8,4.4,7.6,0.574,0.0,0.0,,4.4,7.6,0.574,0.574,2.6,3.9,0.66,3.1,6.3,9.4,1.4,0.4,2.0,1.4,2.6,11.3,65.0,278,4,2009-10,15.0,8.3,1.0,0.5,1.4,30.4,65.0,10.6,6.0,1.8,0.0,0.0,6.0,0.0,10.6,0.571,0.739
73,Will Bynum,PG,28,DET,61,5,18.4,3.0,6.7,0.448,0.3,0.8,0.32,2.7,5.8,0.466,0.468,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9,7.9,63.0,135,2,2009-10,10.0,2.3,4.5,0.9,0.1,26.5,63.0,8.5,3.8,1.8,0.2,0.9,3.6,0.218,7.6,0.47,0.798
74,José Calderón,PG,29,TOR,68,55,30.9,3.9,8.8,0.44,0.8,2.3,0.365,3.0,6.5,0.466,0.487,1.3,1.5,0.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,68.0,359,5,2009-10,10.3,2.1,5.9,0.7,0.1,26.7,68.0,8.4,4.0,1.5,1.0,2.5,3.0,0.398,5.8,0.519,0.798
75,Marcus Camby,C,36,POR,59,51,26.1,2.0,5.0,0.398,0.0,0.0,0.0,2.0,5.0,0.399,0.398,0.7,1.2,0.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7,74.0,537,7,2009-10,7.5,11.8,2.5,1.3,2.0,31.3,74.0,6.8,3.2,1.2,0.0,0.1,3.2,0.286,6.7,0.478,0.639
76,Derrick Caracter,C,22,LAL,41,0,5.2,0.8,1.6,0.485,0.0,0.0,,0.8,1.6,0.485,0.485,0.4,0.6,0.739,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Brian Cardinal,SF,33,DAL,56,4,11.0,0.8,1.8,0.43,0.8,1.6,0.483,0.0,0.2,0.077,0.64,0.3,0.3,0.944,0.2,0.9,1.1,0.7,0.4,0.1,0.3,1.5,2.6,29.0,341,5,2008-09,3.0,2.2,1.2,0.6,0.2,14.2,64.0,2.6,1.0,0.8,0.5,1.4,0.5,0.326,1.2,0.455,0.857
78,Rodney Carney,SF,26,TOT,27,1,12.4,1.7,4.1,0.418,0.6,1.4,0.447,1.1,2.7,0.403,0.495,0.7,1.0,0.667,0.5,1.3,1.8,0.4,0.4,0.2,0.6,1.2,4.7,68.0,272,4,2009-10,4.7,2.0,0.5,0.4,0.3,12.6,68.0,4.1,1.7,0.3,0.6,2.0,1.1,0.304,2.2,0.49,0.825
78,Rodney Carney,SF,26,GSW,25,1,13.2,1.8,4.3,0.421,0.7,1.5,0.459,1.1,2.8,0.4,0.5,0.7,1.1,0.667,0.5,1.4,1.9,0.4,0.4,0.2,0.6,1.3,5.0,68.0,272,4,2009-10,4.7,2.0,0.5,0.4,0.3,12.6,68.0,4.1,1.7,0.3,0.6,2.0,1.1,0.304,2.2,0.49,0.825
78,Rodney Carney,SF,26,MEM,2,0,2.5,0.5,1.5,0.333,0.0,0.5,0.0,0.5,1.0,0.5,0.333,0.0,0.0,,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,68.0,272,4,2009-10,4.7,2.0,0.5,0.4,0.3,12.6,68.0,4.1,1.7,0.3,0.6,2.0,1.1,0.304,2.2,0.49,0.825
79,DeMarre Carroll,PF,24,TOT,12,0,4.2,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.2,0.2,1.0,0.2,0.5,0.7,0.3,0.1,0.1,0.0,0.4,0.8,71.0,71,1,2009-10,2.9,2.1,0.5,0.4,0.1,11.2,71.0,3.1,1.2,0.3,0.0,0.1,1.2,0.0,3.0,0.407,0.623
79,DeMarre Carroll,PF,24,MEM,7,0,5.6,0.6,1.3,0.444,0.0,0.0,,0.6,1.3,0.444,0.444,0.3,0.3,1.0,0.3,0.9,1.1,0.3,0.1,0.1,0.0,0.7,1.4,71.0,71,1,2009-10,2.9,2.1,0.5,0.4,0.1,11.2,71.0,3.1,1.2,0.3,0.0,0.1,1.2,0.0,3.0,0.407,0.623
79,DeMarre Carroll,PF,24,HOU,5,0,2.2,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,71.0,71,1,2009-10,2.9,2.1,0.5,0.4,0.1,11.2,71.0,3.1,1.2,0.3,0.0,0.1,1.2,0.0,3.0,0.407,0.623
80,Matt Carroll,SG,30,CHA,54,1,10.8,1.6,3.7,0.447,0.3,0.9,0.37,1.3,2.8,0.471,0.49,0.7,1.0,0.769,0.2,1.0,1.3,0.4,0.3,0.1,0.4,0.8,4.4,25.0,351,4,2008-09,3.0,1.3,0.5,0.4,0.1,11.2,55.0,3.1,1.2,0.6,0.2,1.0,0.9,0.245,2.1,0.441,0.84
81,Anthony Carter,PG,35,TOT,33,0,14.0,1.4,3.2,0.425,0.4,1.2,0.3,1.0,2.0,0.5,0.481,0.2,0.2,1.0,0.2,1.3,1.5,2.1,0.8,0.2,1.2,1.5,3.3,54.0,415,7,2009-10,3.3,1.6,3.0,0.7,0.2,15.9,54.0,3.4,1.4,1.1,0.3,1.2,1.1,0.27,2.2,0.5,0.846
81,Anthony Carter,PG,35,DEN,14,0,10.9,0.7,2.1,0.333,0.3,0.9,0.333,0.4,1.3,0.333,0.4,0.1,0.1,1.0,0.0,0.9,0.9,1.9,0.6,0.1,1.0,1.4,1.9,54.0,415,7,2009-10,3.3,1.6,3.0,0.7,0.2,15.9,54.0,3.4,1.4,1.1,0.3,1.2,1.1,0.27,2.2,0.5,0.846
81,Anthony Carter,PG,35,NYK,19,0,16.3,1.8,4.0,0.461,0.4,1.5,0.286,1.4,2.5,0.563,0.513,0.3,0.3,1.0,0.4,1.7,2.1,2.3,0.9,0.3,1.3,1.6,4.4,54.0,415,7,2009-10,3.3,1.6,3.0,0.7,0.2,15.9,54.0,3.4,1.4,1.1,0.3,1.2,1.1,0.27,2.2,0.5,0.846
82,Vince Carter,SG,34,TOT,73,63,28.1,5.3,12.2,0.437,1.6,4.4,0.361,3.7,7.8,0.479,0.502,1.8,2.4,0.74,0.7,3.0,3.8,2.0,0.9,0.3,1.2,2.6,14.0,75.0,645,9,2009-10,16.6,3.9,3.1,0.7,0.2,30.8,75.0,13.5,5.8,1.4,1.6,4.3,4.2,0.367,9.2,0.456,0.84
82,Vince Carter,SG,34,ORL,22,22,30.2,5.7,12.1,0.47,1.2,3.5,0.346,4.5,8.5,0.521,0.521,2.5,3.4,0.747,0.5,3.6,4.1,2.9,0.9,0.1,1.6,3.2,15.1,75.0,645,9,2009-10,16.6,3.9,3.1,0.7,0.2,30.8,75.0,13.5,5.8,1.4,1.6,4.3,4.2,0.367,9.2,0.456,0.84
82,Vince Carter,SG,34,PHO,51,41,27.2,5.2,12.3,0.422,1.7,4.8,0.366,3.4,7.5,0.458,0.494,1.4,1.9,0.735,0.8,2.8,3.6,1.6,0.9,0.3,1.1,2.4,13.5,75.0,645,9,2009-10,16.6,3.9,3.1,0.7,0.2,30.8,75.0,13.5,5.8,1.4,1.6,4.3,4.2,0.367,9.2,0.456,0.84
83,Omri Casspi,SF,22,SAC,71,27,24.0,3.2,7.7,0.412,1.3,3.5,0.372,1.9,4.2,0.445,0.496,1.0,1.4,0.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6,77.0,77,1,2009-10,10.3,4.5,1.2,0.7,0.2,25.1,77.0,8.7,3.9,1.3,1.0,2.6,2.9,0.369,6.1,0.48,0.672
84,Mario Chalmers,PG,24,MIA,70,28,22.6,2.2,5.5,0.399,1.2,3.3,0.359,1.0,2.2,0.459,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4,73.0,155,2,2009-10,7.1,1.8,3.4,1.2,0.2,24.8,73.0,6.2,2.5,1.7,1.0,3.2,1.5,0.318,3.0,0.491,0.745
85,Tyson Chandler,C,28,DAL,74,74,27.8,3.6,5.5,0.654,0.0,0.0,,3.6,5.5,0.654,0.654,2.9,4.0,0.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,3.2,10.1,51.0,588,8,2009-10,6.5,6.3,0.3,0.3,1.1,22.8,51.0,3.7,2.1,1.8,0.0,0.0,2.1,,3.7,0.574,0.732
86,Wilson Chandler,SF,23,TOT,72,49,33.3,6.0,13.2,0.45,1.6,4.4,0.35,4.4,8.8,0.501,0.509,1.8,2.2,0.807,1.0,4.6,5.7,1.7,0.7,1.3,1.4,2.8,15.3,65.0,182,2,2009-10,15.3,5.4,2.1,0.7,0.8,35.7,65.0,13.2,6.3,1.7,0.6,2.3,5.7,0.267,10.9,0.524,0.806
86,Wilson Chandler,SF,23,NYK,51,30,34.5,6.4,14.0,0.461,1.7,4.8,0.351,4.7,9.2,0.518,0.521,1.9,2.3,0.807,1.2,4.7,5.9,1.7,0.7,1.4,1.3,3.0,16.4,65.0,182,2,2009-10,15.3,5.4,2.1,0.7,0.8,35.7,65.0,13.2,6.3,1.7,0.6,2.3,5.7,0.267,10.9,0.524,0.806
86,Wilson Chandler,SF,23,DEN,21,19,30.6,4.8,11.5,0.419,1.2,3.6,0.347,3.6,7.9,0.452,0.473,1.6,2.0,0.81,0.6,4.4,5.0,1.6,0.7,1.1,1.8,2.2,12.5,65.0,182,2,2009-10,15.3,5.4,2.1,0.7,0.8,35.7,65.0,13.2,6.3,1.7,0.6,2.3,5.7,0.267,10.9,0.524,0.806
87,Josh Childress,SG,27,PHO,54,3,16.6,2.2,4.0,0.565,0.0,0.3,0.063,2.2,3.7,0.606,0.568,0.5,1.1,0.492,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5.0,0.0,285,4,2007-08,11.8,4.9,1.5,0.9,0.6,29.9,76.0,7.5,4.3,1.3,0.3,0.8,4.0,0.367,6.8,0.595,0.807
88,Earl Clark,SF,23,TOT,42,0,11.0,1.6,3.8,0.43,0.0,0.1,0.0,1.6,3.6,0.444,0.43,0.6,1.1,0.574,0.9,1.5,2.4,0.2,0.2,0.4,0.7,1.1,3.9,51.0,51,1,2009-10,2.7,1.2,0.4,0.1,0.3,7.5,51.0,3.0,1.1,0.5,0.0,0.1,1.1,0.4,2.9,0.37,0.722
88,Earl Clark,SF,23,PHO,9,0,8.0,1.3,3.4,0.387,0.0,0.0,,1.3,3.4,0.387,0.387,0.6,1.1,0.5,0.4,1.4,1.9,0.4,0.1,0.3,0.2,0.7,3.2,51.0,51,1,2009-10,2.7,1.2,0.4,0.1,0.3,7.5,51.0,3.0,1.1,0.5,0.0,0.1,1.1,0.4,2.9,0.37,0.722
88,Earl Clark,SF,23,ORL,33,0,11.9,1.7,3.8,0.441,0.0,0.2,0.0,1.7,3.7,0.459,0.441,0.7,1.1,0.595,1.0,1.5,2.5,0.2,0.2,0.5,0.8,1.2,4.1,51.0,51,1,2009-10,2.7,1.2,0.4,0.1,0.3,7.5,51.0,3.0,1.1,0.5,0.0,0.1,1.1,0.4,2.9,0.37,0.722
89,Jarron Collins,C,32,TOT,28,0,6.5,0.2,0.8,0.286,0.0,0.0,,0.2,0.8,0.286,0.286,0.3,0.4,0.7,0.5,0.4,0.9,0.1,0.1,0.0,0.3,1.0,0.7,34.0,514,6,2007-08,1.7,1.7,0.5,0.1,0.1,10.0,70.0,1.2,0.5,0.3,0.0,0.0,0.5,0.0,1.2,0.444,0.622
89,Jarron Collins,C,32,LAC,23,0,6.8,0.2,0.7,0.333,0.0,0.0,,0.2,0.7,0.333,0.333,0.3,0.4,0.7,0.3,0.4,0.7,0.0,0.2,0.0,0.2,1.0,0.7,34.0,514,6,2007-08,1.7,1.7,0.5,0.1,0.1,10.0,70.0,1.2,0.5,0.3,0.0,0.0,0.5,0.0,1.2,0.444,0.622
89,Jarron Collins,C,32,POR,5,0,4.8,0.2,1.2,0.167,0.0,0.0,,0.2,1.2,0.167,0.167,0.0,0.0,,1.4,0.0,1.4,0.2,0.0,0.0,0.4,1.0,0.4,34.0,514,6,2007-08,1.7,1.7,0.5,0.1,0.1,10.0,70.0,1.2,0.5,0.3,0.0,0.0,0.5,0.0,1.2,0.444,0.622
90,Jason Collins,C,32,ATL,49,28,12.1,0.7,1.4,0.479,0.0,0.0,1.0,0.7,1.4,0.471,0.486,0.6,0.8,0.659,0.6,1.5,2.1,0.4,0.2,0.2,0.5,2.0,2.0,24.0,596,7,2007-08,1.9,2.4,0.3,0.3,0.3,15.8,74.0,1.5,0.7,0.6,0.0,0.0,0.7,0.0,1.5,0.473,0.459
91,Sherron Collins,PG,23,CHA,20,0,3.3,0.4,1.3,0.28,0.1,0.5,0.2,0.3,0.8,0.333,0.32,0.1,0.1,1.0,0.0,0.3,0.3,0.4,0.1,0.0,0.2,0.1,0.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
