Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season
64,Kobe Bryant,SG,28,LAL,77,77,40.8,10.6,22.8,0.463,1.8,5.2,0.344,8.8,17.6,0.497,0.502,8.7,10.0,0.868,1.0,4.7,5.7,5.4,1.4,0.5,3.3,2.7,31.6,80.0,373,5,2005-06,35.4,5.3,4.5,1.8,0.4,41.0,80.0,27.2,12.2,3.1,2.3,6.5,10.0,0.347,20.7,0.482,0.85,2005-06
65,Greg Buckner,SG,30,DAL,76,11,18.1,1.6,3.9,0.411,0.4,1.4,0.311,1.2,2.6,0.464,0.465,0.4,0.4,0.794,0.5,1.6,2.1,0.9,0.6,0.1,0.5,2.0,4.0,73.0,315,5,2005-06,6.7,2.9,1.7,1.2,0.3,24.1,73.0,5.7,2.5,0.7,1.2,3.3,1.3,0.354,2.4,0.546,0.782,2005-06
66,Pat Burke,C,33,PHO,23,0,7.1,1.0,2.8,0.354,0.3,1.0,0.273,0.7,1.9,0.395,0.4,0.3,0.6,0.615,0.5,1.5,2.0,0.2,0.1,0.1,0.3,0.8,2.6,42.0,104,2,2005-06,3.4,1.7,0.4,0.1,0.3,8.2,42.0,3.0,1.5,0.8,0.0,0.2,1.5,0.286,2.9,0.508,0.619,2002-03
67,Caron Butler,SF,26,WAS,63,63,39.3,7.2,15.5,0.463,0.3,1.1,0.25,6.9,14.3,0.48,0.472,4.5,5.2,0.863,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3.0,19.1,75.0,298,4,2005-06,17.6,6.2,2.5,1.7,0.2,36.1,75.0,14.5,6.6,2.3,0.5,1.6,6.0,0.342,12.9,0.469,0.87,2005-06
68,Jackie Butler,C,21,SAS,11,2,9.4,1.5,3.2,0.457,0.0,0.0,,1.5,3.2,0.457,0.457,0.8,0.9,0.9,0.5,1.5,2.0,0.5,0.2,0.0,0.9,1.5,3.7,55.0,58,1,2005-06,5.3,3.3,0.5,0.3,0.6,13.5,55.0,3.9,2.1,1.1,0.0,0.0,2.1,,3.9,0.544,0.753,2005-06
69,Rasual Butler,SF,27,NOK,81,38,27.4,3.9,9.7,0.398,1.7,4.5,0.369,2.2,5.2,0.424,0.484,0.7,1.1,0.644,0.5,2.6,3.2,0.8,0.5,0.7,0.8,1.8,10.1,79.0,261,4,2005-06,8.7,2.9,0.5,0.4,0.6,23.7,79.0,8.0,3.3,0.8,1.2,3.1,2.1,0.38,4.9,0.422,0.693,2005-06
70,Andrew Bynum,C,19,LAL,82,53,21.9,3.0,5.4,0.558,0.0,0.0,0.0,3.0,5.4,0.561,0.558,1.7,2.6,0.668,1.7,4.2,5.9,1.1,0.1,1.6,1.4,3.0,7.8,46.0,46,1,2005-06,1.6,1.7,0.2,0.1,0.5,7.3,46.0,1.8,0.7,0.4,0.0,0.0,0.7,,1.8,0.402,0.296,2005-06
71,José Calderón,PG,25,TOR,77,11,21.0,3.4,6.6,0.521,0.3,1.0,0.333,3.1,5.6,0.553,0.546,1.5,1.9,0.818,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,8.7,64.0,64,1,2005-06,5.5,2.2,4.5,0.7,0.1,23.2,64.0,4.9,2.1,1.6,0.1,0.7,2.0,0.163,4.2,0.465,0.848,2005-06
72,Marcus Camby,C,32,DEN,70,70,33.8,4.5,9.4,0.473,0.0,0.0,0.0,4.5,9.4,0.475,0.473,2.3,3.2,0.729,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2,56.0,252,3,2005-06,12.8,11.9,2.1,1.4,3.3,33.2,56.0,11.6,5.4,1.6,0.0,0.2,5.4,0.091,11.4,0.472,0.712,2005-06
73,Brian Cardinal,PF,29,MEM,28,1,11.2,1.5,3.0,0.494,0.6,1.6,0.409,0.9,1.5,0.585,0.6,0.9,1.0,0.926,0.5,1.6,2.1,1.1,0.8,0.0,0.8,1.5,4.5,36.0,183,3,2005-06,3.4,1.5,0.9,0.6,0.0,11.2,36.0,3.1,1.3,0.8,0.4,0.8,0.9,0.448,2.3,0.402,0.704,2003-04
74,Rodney Carney,SF,22,PHI,67,35,17.4,2.7,5.9,0.464,0.4,1.1,0.347,2.3,4.8,0.491,0.496,0.8,1.3,0.609,0.6,1.3,1.9,0.4,0.6,0.3,0.6,1.8,6.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
75,Matt Carroll,SG,26,CHA,72,47,26.1,4.0,9.1,0.433,1.5,3.7,0.416,2.4,5.4,0.445,0.517,2.6,2.9,0.904,0.5,2.4,2.9,1.3,0.7,0.1,1.0,2.4,12.1,78.0,119,1,2005-06,7.6,2.0,0.4,0.6,0.1,16.3,78.0,6.1,2.5,0.6,0.9,2.4,1.5,0.389,3.7,0.412,0.821,2005-06
76,Anthony Carter,PG,31,DEN,2,0,18.5,1.5,4.0,0.375,0.0,1.0,0.0,1.5,3.0,0.5,0.375,0.0,0.0,,0.0,1.5,1.5,5.5,0.0,0.5,3.0,2.0,3.0,45.0,211,4,2005-06,3.3,1.4,2.2,0.5,0.2,13.1,45.0,3.0,1.2,0.9,0.1,0.3,1.1,0.267,2.7,0.402,0.727,2001-02
77,Vince Carter,SG,30,NJN,82,82,38.1,8.9,19.5,0.454,1.9,5.3,0.357,7.0,14.2,0.491,0.503,5.6,7.0,0.802,1.4,4.6,6.0,4.8,1.0,0.4,2.6,3.2,25.2,79.0,332,5,2005-06,24.2,5.8,4.3,1.2,0.7,36.8,79.0,19.2,8.3,2.7,1.6,4.6,6.7,0.341,14.6,0.459,0.799,2001-02
78,Sam Cassell,PG,37,LAC,58,30,24.3,4.5,10.8,0.418,0.6,1.9,0.294,3.9,8.9,0.444,0.443,2.8,3.1,0.879,0.5,2.4,2.9,4.7,0.5,0.1,1.7,2.2,12.3,78.0,370,5,2005-06,17.2,3.7,6.3,0.9,0.1,34.0,78.0,14.3,6.3,2.2,0.9,2.4,5.4,0.368,11.8,0.459,0.863,2003-04
79,Kelvin Cato,C,32,NYK,18,0,5.3,0.4,1.2,0.318,0.0,0.0,,0.4,1.2,0.318,0.318,0.4,0.7,0.667,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,1.2,27.0,306,4,2004-05,7.0,6.7,0.6,0.9,1.3,24.6,62.0,4.8,2.6,1.0,0.0,0.0,2.6,,4.8,0.539,0.783,2004-05
80,Tyson Chandler,C,24,NOK,73,73,34.6,4.0,6.4,0.624,0.0,0.0,0.0,4.0,6.4,0.625,0.624,1.5,2.8,0.527,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3,9.5,79.0,340,4,2005-06,5.3,9.0,1.0,0.5,1.3,26.8,79.0,3.6,2.0,1.6,0.0,0.0,2.0,0.0,3.6,0.567,0.503,2002-03
81,Josh Childress,SG,23,ATL,55,13,36.8,4.7,9.4,0.504,0.5,1.4,0.338,4.3,8.0,0.533,0.529,3.0,3.8,0.795,2.2,3.9,6.2,2.3,1.1,0.7,1.5,2.1,13.0,74.0,154,2,2005-06,10.0,5.2,1.8,1.2,0.5,30.4,74.0,6.8,3.8,1.4,0.4,0.9,3.3,0.492,5.9,0.56,0.766,2004-05
82,Doug Christie,SG,36,LAC,7,0,11.7,0.7,2.4,0.294,0.1,0.9,0.167,0.6,1.6,0.364,0.324,0.3,0.4,0.667,0.4,1.1,1.6,1.1,0.4,0.1,0.7,1.6,1.9,7.0,302,4,2004-05,6.6,3.4,3.8,1.5,0.3,29.3,52.0,6.4,2.5,2.0,0.3,1.2,2.2,0.242,5.2,0.426,0.897,2001-02
83,Speedy Claxton,PG,28,ATL,42,31,25.1,2.2,6.6,0.327,0.1,0.7,0.214,2.0,6.0,0.34,0.338,0.8,1.4,0.55,0.3,1.6,1.9,4.4,1.7,0.1,1.8,3.1,5.3,71.0,290,4,2005-06,12.3,2.7,4.8,1.5,0.1,28.4,71.0,10.4,4.3,2.2,0.2,0.9,4.0,0.27,9.5,0.426,0.769,2005-06
84,Jarron Collins,C,28,UTA,82,9,11.1,0.9,2.1,0.441,0.0,0.0,,0.9,2.1,0.441,0.441,0.7,1.0,0.651,0.9,1.2,2.1,0.7,0.2,0.1,0.5,1.8,2.5,79.0,302,4,2005-06,5.3,4.2,1.2,0.5,0.3,21.9,79.0,3.5,1.6,0.8,0.0,0.0,1.6,,3.5,0.461,0.717,2001-02
85,Jason Collins,PF,28,NJN,80,78,23.1,0.7,1.9,0.364,0.0,0.0,0.0,0.7,1.9,0.369,0.364,0.7,1.6,0.465,1.1,2.8,4.0,0.6,0.5,0.5,0.9,3.4,2.1,71.0,387,5,2005-06,3.6,4.8,1.0,0.6,0.6,26.7,71.0,3.7,1.5,0.9,0.0,0.2,1.4,0.25,3.5,0.404,0.512,2004-05
86,Mardy Collins,SF,22,NYK,52,9,14.9,1.7,4.4,0.382,0.3,0.9,0.277,1.4,3.5,0.409,0.41,0.9,1.6,0.585,0.5,1.5,2.0,1.6,0.6,0.1,1.1,1.4,4.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
87,Nick Collison,C,26,SEA,82,56,29.0,3.9,7.8,0.5,0.0,0.0,0.0,3.9,7.7,0.502,0.5,1.9,2.4,0.774,2.8,5.3,8.1,1.0,0.6,0.8,1.5,3.5,9.6,66.0,148,2,2005-06,7.5,5.6,1.1,0.3,0.5,21.9,66.0,6.0,3.1,1.2,0.0,0.0,3.1,0.0,5.9,0.529,0.699,2005-06
88,Will Conroy,PG-SG,24,TOT,7,0,7.4,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.4,0.6,1.0,1.3,0.0,0.0,0.3,1.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
88,Will Conroy,SG,24,MEM,3,0,5.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
88,Will Conroy,PG,24,LAC,4,0,8.8,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
89,Brian Cook,PF,26,LAL,65,24,15.7,2.8,6.3,0.453,0.7,1.8,0.4,2.1,4.5,0.474,0.51,0.5,0.7,0.723,0.9,2.4,3.3,1.0,0.4,0.4,0.8,2.1,6.9,81.0,188,2,2005-06,7.9,3.4,0.9,0.5,0.4,19.0,81.0,6.3,3.2,0.8,0.4,1.0,2.8,0.429,5.3,0.527,0.832,2005-06
90,Jamal Crawford,SG,26,NYK,59,36,37.3,6.0,15.0,0.4,1.7,5.5,0.32,4.3,9.6,0.445,0.458,3.9,4.6,0.838,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,17.6,79.0,332,4,2005-06,14.3,3.1,3.8,1.1,0.2,32.3,79.0,11.1,4.6,2.2,1.3,3.7,3.4,0.345,7.4,0.452,0.826,2004-05
91,Austin Croshere,PF,31,DAL,61,2,11.9,1.3,3.6,0.351,0.4,1.5,0.286,0.9,2.1,0.397,0.41,0.7,0.9,0.865,0.5,2.5,3.0,0.7,0.2,0.1,0.5,1.1,3.7,50.0,325,5,2005-06,8.2,5.3,1.2,0.4,0.1,23.0,50.0,5.7,2.6,1.0,1.1,2.8,1.6,0.386,2.9,0.538,0.882,2004-05
92,Eddy Curry,C,24,NYK,81,81,35.2,7.2,12.5,0.576,0.0,0.0,1.0,7.2,12.5,0.575,0.576,5.0,8.1,0.615,2.4,4.6,7.0,0.8,0.4,0.5,3.6,3.3,19.5,72.0,361,5,2005-06,13.6,6.0,0.3,0.4,0.8,25.9,72.0,8.3,4.7,2.5,0.0,0.0,4.7,,8.3,0.563,0.632,2004-05
93,Samuel Dalembert,C,25,PHI,82,82,30.9,4.3,8.0,0.541,0.0,0.0,0.0,4.3,8.0,0.543,0.541,2.0,2.7,0.746,2.9,6.0,8.9,0.8,0.6,1.9,2.0,3.5,10.7,66.0,254,3,2005-06,7.3,8.2,0.4,0.5,2.4,26.7,66.0,5.6,3.0,1.6,0.0,0.0,3.0,0.0,5.6,0.533,0.705,2004-05
94,Erick Dampier,C,31,DAL,76,73,25.2,2.8,4.4,0.626,0.0,0.0,,2.8,4.4,0.626,0.626,1.6,2.5,0.623,2.9,4.6,7.4,0.6,0.3,1.1,1.4,3.1,7.1,82.0,370,5,2005-06,5.7,7.8,0.6,0.3,1.3,23.6,82.0,4.2,2.1,1.4,0.0,0.0,2.1,,4.2,0.493,0.591,2003-04
95,Antonio Daniels,SG,31,WAS,80,8,22.0,2.2,4.9,0.442,0.2,0.8,0.302,1.9,4.1,0.469,0.467,2.6,3.1,0.832,0.2,1.7,1.9,3.6,0.5,0.1,0.9,1.0,7.1,80.0,375,5,2005-06,9.6,2.2,3.6,0.7,0.1,28.5,80.0,6.9,2.9,1.1,0.3,1.3,2.6,0.228,5.6,0.461,0.845,2004-05
96,Marquis Daniels,SG,26,IND,45,4,17.8,2.9,6.2,0.459,0.1,0.6,0.231,2.7,5.7,0.482,0.47,1.2,1.8,0.7,0.6,1.2,1.8,1.3,0.6,0.2,1.2,1.2,7.1,62.0,178,3,2005-06,10.2,3.6,2.8,1.1,0.2,28.5,62.0,8.3,4.0,1.6,0.1,0.3,3.9,0.211,8.0,0.491,0.754,2005-06
97,Baron Davis,PG,27,GSW,63,62,35.3,7.2,16.3,0.439,1.3,4.4,0.304,5.8,11.9,0.489,0.48,4.4,5.9,0.745,0.8,3.6,4.4,8.1,2.1,0.5,3.1,2.9,20.1,54.0,299,5,2005-06,17.9,4.4,8.9,1.6,0.3,36.5,54.0,15.9,6.2,2.9,1.9,6.0,4.3,0.315,9.9,0.434,0.675,2003-04
98,Dale Davis,C,37,DET,46,6,10.1,0.7,1.6,0.446,0.0,0.0,,0.7,1.6,0.446,0.446,0.4,0.6,0.654,1.3,1.7,3.0,0.3,0.2,0.7,0.3,1.3,1.8,28.0,321,4,2004-05,4.7,6.1,0.8,0.5,1.1,21.4,61.0,3.8,1.8,0.7,0.0,0.0,1.8,,3.8,0.479,0.606,2001-02
99,Paul Davis,C,22,LAC,31,0,5.8,0.7,1.7,0.423,0.0,0.0,,0.7,1.7,0.423,0.423,0.2,0.3,0.7,0.7,0.7,1.4,0.2,0.2,0.2,0.3,0.9,1.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
100,Ricky Davis,SF,27,MIN,81,81,37.3,6.2,13.4,0.465,1.5,3.8,0.397,4.7,9.6,0.492,0.521,3.0,3.5,0.839,0.7,3.2,3.9,4.8,1.0,0.3,2.6,2.3,17.0,78.0,400,5,2005-06,19.4,4.5,5.1,1.2,0.2,41.1,78.0,16.7,7.5,2.7,0.9,3.1,6.6,0.302,13.6,0.481,0.797,2002-03
101,Carlos Delfino,SG,24,DET,82,1,16.7,1.9,4.6,0.415,0.6,1.7,0.333,1.3,2.9,0.462,0.476,0.9,1.1,0.787,0.8,2.4,3.2,1.1,0.6,0.1,0.7,1.2,5.2,68.0,98,1,2005-06,3.6,1.7,0.6,0.3,0.2,10.7,68.0,3.3,1.3,0.5,0.3,0.9,1.0,0.333,2.4,0.428,0.672,2005-06
102,Luol Deng,SF,21,CHI,82,82,37.5,7.7,14.9,0.517,0.0,0.1,0.143,7.7,14.8,0.519,0.518,3.4,4.4,0.777,1.8,5.3,7.1,2.5,1.2,0.6,1.9,2.0,18.8,78.0,139,2,2005-06,14.3,6.6,1.9,0.9,0.6,33.4,78.0,12.2,5.7,1.3,0.3,1.0,5.4,0.269,11.2,0.481,0.75,2005-06
103,Boris Diaw,PF,24,PHO,73,59,31.1,4.2,7.8,0.538,0.2,0.6,0.333,4.0,7.2,0.555,0.551,1.1,1.6,0.683,1.2,3.1,4.3,4.8,0.4,0.5,2.1,2.4,9.7,81.0,223,3,2005-06,13.3,6.9,6.2,0.7,1.0,35.5,81.0,10.5,5.5,2.3,0.1,0.4,5.4,0.267,10.2,0.536,0.731,2005-06
104,Yakhouba Diawara,SG,24,DEN,64,19,18.4,1.6,4.6,0.342,0.8,2.7,0.288,0.8,1.9,0.418,0.426,0.5,0.8,0.66,0.4,1.3,1.7,0.9,0.5,0.1,0.6,2.1,4.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
105,Dan Dickau,PG,28,POR,50,3,8.9,1.1,3.0,0.358,0.3,1.2,0.262,0.8,1.8,0.422,0.411,0.8,1.1,0.792,0.1,0.7,0.9,1.4,0.3,0.0,0.5,1.1,3.3,19.0,183,3,2004-05,12.5,2.5,4.9,1.1,0.1,29.4,71.0,10.6,4.3,2.0,1.2,3.5,3.1,0.347,7.2,0.432,0.833,2004-05
106,Travis Diener,PG,24,ORL,26,0,11.1,1.3,3.1,0.425,0.7,1.9,0.36,0.6,1.2,0.533,0.538,0.5,0.6,0.8,0.1,0.6,0.7,1.3,0.2,0.0,0.5,1.0,3.8,23.0,23,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
107,Ike Diogu,PF,23,TOT,59,2,12.9,2.2,4.5,0.477,0.0,0.0,,2.2,4.5,0.477,0.477,1.9,2.4,0.8,1.3,2.2,3.4,0.4,0.1,0.4,1.1,2.1,6.2,69.0,69,1,2005-06,7.0,3.3,0.4,0.2,0.4,14.9,69.0,4.8,2.5,1.1,0.0,0.0,2.5,,4.8,0.524,0.81,2005-06
107,Ike Diogu,PF,23,GSW,17,0,13.1,2.6,4.9,0.53,0.0,0.0,,2.6,4.9,0.53,0.53,2.1,2.6,0.795,1.2,2.5,3.7,0.3,0.2,0.6,1.1,2.1,7.2,69.0,69,1,2005-06,7.0,3.3,0.4,0.2,0.4,14.9,69.0,4.8,2.5,1.1,0.0,0.0,2.5,,4.8,0.524,0.81,2005-06
107,Ike Diogu,PF,23,IND,42,2,12.8,2.0,4.4,0.454,0.0,0.0,,2.0,4.4,0.454,0.454,1.8,2.3,0.802,1.3,2.0,3.3,0.5,0.1,0.4,1.2,2.1,5.8,69.0,69,1,2005-06,7.0,3.3,0.4,0.2,0.4,14.9,69.0,4.8,2.5,1.1,0.0,0.0,2.5,,4.8,0.524,0.81,2005-06
108,DeSagana Diop,C,25,DAL,81,9,18.3,0.9,1.9,0.47,0.0,0.0,0.0,0.9,1.9,0.473,0.47,0.6,1.1,0.558,2.0,3.4,5.4,0.4,0.5,1.4,0.8,3.0,2.3,81.0,274,4,2005-06,2.3,4.6,0.3,0.5,1.8,18.6,81.0,1.9,0.9,0.4,0.0,0.0,0.9,0.5,1.9,0.487,0.542,2005-06
109,Juan Dixon,SG,28,TOT,81,6,23.8,3.7,8.7,0.425,1.0,2.8,0.35,2.7,5.9,0.461,0.482,1.2,1.4,0.871,0.3,1.6,2.0,1.5,0.9,0.1,1.2,2.2,9.6,76.0,252,4,2005-06,12.3,2.3,2.0,0.8,0.1,25.3,76.0,10.8,4.7,1.5,0.9,2.2,3.8,0.382,8.6,0.449,0.804,2005-06
109,Juan Dixon,SG,28,POR,55,1,22.6,3.4,8.1,0.426,0.9,2.6,0.364,2.5,5.5,0.455,0.484,1.1,1.3,0.833,0.3,1.3,1.5,1.5,0.9,0.1,1.4,2.0,8.9,76.0,252,4,2005-06,12.3,2.3,2.0,0.8,0.1,25.3,76.0,10.8,4.7,1.5,0.9,2.2,3.8,0.382,8.6,0.449,0.804,2005-06
109,Juan Dixon,SG,28,TOR,26,5,26.3,4.2,10.0,0.425,1.0,3.2,0.325,3.2,6.8,0.472,0.477,1.6,1.7,0.932,0.4,2.4,2.8,1.6,1.0,0.1,0.9,2.5,11.1,76.0,252,4,2005-06,12.3,2.3,2.0,0.8,0.1,25.3,76.0,10.8,4.7,1.5,0.9,2.2,3.8,0.382,8.6,0.449,0.804,2005-06
110,Michael Doleac,C,29,MIA,56,0,12.5,1.5,3.1,0.469,0.0,0.0,0.0,1.5,3.1,0.471,0.469,0.6,0.7,0.878,0.8,2.0,2.8,0.4,0.3,0.3,0.5,1.7,3.6,31.0,300,4,2004-05,4.0,3.2,0.6,0.3,0.3,14.7,80.0,4.1,1.9,0.5,0.0,0.0,1.9,0.0,4.1,0.45,0.61,2001-02
111,Keyon Dooling,SG,26,ORL,66,2,21.7,2.8,6.9,0.41,0.5,1.5,0.323,2.4,5.5,0.434,0.444,1.7,2.1,0.809,0.3,1.0,1.3,1.7,0.8,0.2,1.1,1.9,7.9,50.0,251,4,2005-06,9.4,1.6,2.2,1.0,0.1,22.7,50.0,8.1,3.6,1.6,0.3,0.9,3.3,0.302,7.2,0.456,0.835,2005-06
112,Quincy Douby,PG,22,SAC,42,0,8.5,1.1,3.0,0.381,0.3,1.2,0.24,0.9,1.8,0.474,0.429,0.3,0.4,0.733,0.3,0.6,0.9,0.4,0.4,0.1,0.4,0.5,2.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
113,Chris Duhon,PG,24,CHI,78,30,24.4,2.5,6.2,0.408,1.1,3.1,0.359,1.4,3.1,0.458,0.499,1.0,1.3,0.752,0.3,1.9,2.2,4.0,0.9,0.1,1.3,1.9,7.2,74.0,156,2,2005-06,8.7,3.0,5.0,0.9,0.0,29.1,74.0,7.3,2.9,1.6,1.4,3.8,1.6,0.36,3.5,0.442,0.818,2005-06
114,Tim Duncan,C,30,SAS,80,80,34.1,7.7,14.1,0.546,0.0,0.1,0.111,7.7,14.0,0.55,0.547,4.5,7.1,0.637,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,20.0,80.0,378,5,2005-06,18.6,11.0,3.2,0.9,2.0,34.8,80.0,14.8,7.2,2.5,0.0,0.1,7.2,0.4,14.8,0.485,0.629,2001-02
115,Mike Dunleavy,SG-PF,26,TOT,82,49,31.5,4.7,10.4,0.452,0.9,2.7,0.313,3.8,7.6,0.502,0.493,2.6,3.3,0.784,1.0,4.2,5.3,2.8,1.0,0.3,1.8,2.5,12.8,81.0,317,4,2005-06,11.5,4.9,2.9,0.7,0.4,31.8,81.0,10.1,4.1,1.5,0.9,3.2,3.2,0.285,6.9,0.462,0.778,2004-05
115,Mike Dunleavy,PF,26,GSW,39,6,26.9,4.3,9.5,0.449,0.9,2.7,0.346,3.3,6.8,0.489,0.497,2.0,2.6,0.772,1.0,3.8,4.8,3.0,1.0,0.3,1.8,2.1,11.4,81.0,317,4,2005-06,11.5,4.9,2.9,0.7,0.4,31.8,81.0,10.1,4.1,1.5,0.9,3.2,3.2,0.285,6.9,0.462,0.778,2004-05
115,Mike Dunleavy,SG,26,IND,43,43,35.6,5.1,11.2,0.454,0.8,2.8,0.283,4.3,8.4,0.511,0.49,3.1,3.9,0.792,1.0,4.7,5.7,2.6,1.1,0.2,1.8,2.8,14.0,81.0,317,4,2005-06,11.5,4.9,2.9,0.7,0.4,31.8,81.0,10.1,4.1,1.5,0.9,3.2,3.2,0.285,6.9,0.462,0.778,2004-05
116,Ronald Dupree,SF,26,DET,19,0,4.9,0.6,1.6,0.355,0.0,0.0,,0.6,1.6,0.355,0.355,0.2,0.5,0.333,0.3,0.6,0.9,0.3,0.3,0.1,0.2,0.6,1.3,36.0,130,3,2005-06,2.2,1.4,0.4,0.3,0.0,7.4,36.0,1.8,0.9,0.4,0.0,0.0,0.9,0.0,1.7,0.532,0.341,2003-04
117,Monta Ellis,SG,21,GSW,77,53,34.3,6.2,13.1,0.475,0.5,1.9,0.273,5.7,11.3,0.509,0.495,3.5,4.6,0.763,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5,49.0,49,1,2005-06,6.8,2.1,1.6,0.7,0.2,18.1,49.0,6.5,2.7,1.2,0.6,1.7,2.1,0.341,4.8,0.441,0.712,2005-06
118,Francisco Elson,C,30,SAS,70,41,19.0,2.1,4.0,0.511,0.0,0.0,0.0,2.1,4.0,0.514,0.511,0.9,1.1,0.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5.0,72.0,201,3,2005-06,4.9,4.7,0.7,0.8,0.6,21.9,72.0,3.9,2.1,0.9,0.0,0.1,2.1,0.2,3.9,0.538,0.662,2005-06
119,Melvin Ely,PF-C,28,TOT,30,0,10.3,1.0,2.7,0.363,0.0,0.0,,1.0,2.7,0.363,0.363,1.0,1.6,0.66,0.5,1.3,1.8,0.6,0.2,0.3,0.9,1.7,3.0,57.0,230,4,2005-06,9.8,4.9,1.3,0.5,0.8,23.6,57.0,7.5,3.8,1.8,0.0,0.0,3.8,0.0,7.4,0.511,0.667,2005-06
119,Melvin Ely,PF,28,CHA,24,0,10.2,1.0,2.5,0.383,0.0,0.0,,1.0,2.5,0.383,0.383,1.0,1.5,0.686,0.5,1.1,1.6,0.6,0.1,0.3,1.0,1.6,2.9,57.0,230,4,2005-06,9.8,4.9,1.3,0.5,0.8,23.6,57.0,7.5,3.8,1.8,0.0,0.0,3.8,0.0,7.4,0.511,0.667,2005-06
119,Melvin Ely,C,28,SAS,6,0,10.8,1.0,3.3,0.3,0.0,0.0,,1.0,3.3,0.3,0.3,1.2,2.0,0.583,0.5,1.8,2.3,0.7,0.7,0.3,0.8,2.0,3.2,57.0,230,4,2005-06,9.8,4.9,1.3,0.5,0.8,23.6,57.0,7.5,3.8,1.8,0.0,0.0,3.8,0.0,7.4,0.511,0.667,2005-06
120,Maurice Evans,SG,28,LAL,76,10,22.8,3.1,7.1,0.432,0.6,1.8,0.361,2.4,5.4,0.455,0.476,1.6,2.0,0.787,1.2,1.7,2.9,1.0,0.5,0.2,0.8,1.7,8.4,80.0,155,2,2005-06,5.0,2.0,0.8,0.5,0.2,14.2,80.0,4.3,1.9,0.5,0.5,1.5,1.4,0.371,2.8,0.493,0.8,2004-05
121,Reggie Evans,PF,26,DEN,66,11,17.1,1.8,3.3,0.544,0.0,0.0,,1.8,3.3,0.544,0.544,1.4,2.8,0.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2,4.9,67.0,288,4,2005-06,5.6,7.5,0.6,0.6,0.1,20.8,67.0,4.0,2.0,1.3,0.0,0.0,2.0,0.0,4.0,0.491,0.53,2005-06
122,Daniel Ewing,PG,23,LAC,61,3,11.7,1.1,2.6,0.404,0.2,0.7,0.318,0.8,1.9,0.436,0.447,0.6,0.7,0.778,0.1,1.0,1.2,1.5,0.5,0.1,0.8,1.0,2.9,66.0,66,1,2005-06,3.8,1.3,1.3,0.6,0.1,14.7,66.0,3.9,1.5,0.9,0.3,1.2,1.1,0.282,2.7,0.424,0.783,2005-06
