Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Previous Season,PS_PER,PS_TRB%,PS_AST%,PS_BPM,PS_VORP,PS_USG%,PS_WS,PS_WS/48,Best Season,BS_PER,BS_TRB%,BS_AST%,BS_BPM,BS_VORP,BS_USG%,BS_WS,BS_WS/48
394,Hasheem Thabeet,C,23,MEM,45,369,4.9,0.487,0.0,0.897,7.7,16.7,12.1,1.4,1.3,3.3,23.8,8.7,,-0.1,0.5,0.3,0.045,,-6.3,0.8,-5.5,-0.3,2009-10,12.9,16.1,1.7,-1.2,0.2,10.7,2.0,0.109,2009-10,12.9,16.1,1.7,-1.2,0.2,10.7,2.0,0.109
394,Hasheem Thabeet,C,23,HOU,2,4,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,11.0,,0.0,0.0,0.0,-0.179,,-23.1,3.2,-19.9,0.0,2009-10,12.9,16.1,1.7,-1.2,0.2,10.7,2.0,0.109,2009-10,12.9,16.1,1.7,-1.2,0.2,10.7,2.0,0.109
395,Etan Thomas,C,32,ATL,13,82,15.1,0.58,0.0,0.714,8.9,24.8,16.9,3.9,0.7,3.7,15.3,18.9,,0.1,0.1,0.2,0.13,,-1.9,0.3,-1.7,0.0,2006-07,15.6,17.4,3.6,-1.2,0.3,14.4,2.7,0.105,2003-04,16.4,15.6,6.4,-1.1,0.4,17.9,4.5,0.115
396,Kurt Thomas,PF,38,CHI,52,1178,10.0,0.527,0.005,0.172,7.7,21.9,15.0,7.4,1.4,2.7,17.3,9.4,,0.7,2.6,3.2,0.131,,-3.4,2.8,-0.6,0.4,2009-10,9.9,15.8,6.7,-2.2,-0.1,11.3,2.1,0.095,2002-03,16.7,14.5,11.3,0.1,1.3,22.4,5.4,0.1
397,Tyrus Thomas,C,24,CHA,41,861,18.2,0.536,0.009,0.411,9.1,22.5,15.8,6.2,1.9,6.2,14.3,24.9,,0.4,1.5,1.8,0.103,,-1.8,1.2,-0.6,0.3,2009-10,16.8,15.9,7.8,0.9,0.9,22.1,2.6,0.103,2008-09,15.9,13.4,5.5,0.0,1.1,19.4,4.6,0.101
398,Jason Thompson,PF,24,SAC,75,1748,13.6,0.533,0.006,0.375,9.1,20.7,14.8,7.9,0.8,1.8,13.7,17.9,,1.4,1.5,2.9,0.079,,-1.7,-0.5,-2.2,-0.1,2009-10,14.5,15.5,8.3,-2.4,-0.2,19.6,4.0,0.081,2009-10,14.5,15.5,8.3,-2.4,-0.2,19.6,4.0,0.081
399,Al Thornton,SF-PF,27,TOT,71,1383,11.7,0.531,0.06,0.329,4.5,13.4,8.8,7.2,1.3,0.7,11.5,17.8,,1.0,0.6,1.6,0.054,,-2.4,-1.0,-3.3,-0.4,2009-10,11.8,8.2,7.1,-3.1,-0.6,19.0,2.2,0.05,2008-09,12.6,8.0,6.9,-4.1,-1.4,22.6,1.3,0.023
399,Al Thornton,SF,27,WAS,49,1069,11.8,0.525,0.076,0.327,4.7,12.2,8.3,7.7,1.3,0.6,10.5,17.3,,0.9,0.4,1.3,0.058,,-1.8,-0.9,-2.7,-0.2,2009-10,11.8,8.2,7.1,-3.1,-0.6,19.0,2.2,0.05,2008-09,12.6,8.0,6.9,-4.1,-1.4,22.6,1.3,0.023
399,Al Thornton,PF,27,GSW,22,314,11.3,0.549,0.01,0.337,3.5,17.4,10.3,5.3,1.1,0.7,14.3,19.6,,0.1,0.2,0.3,0.042,,-4.1,-1.3,-5.5,-0.3,2009-10,11.8,8.2,7.1,-3.1,-0.6,19.0,2.2,0.05,2008-09,12.6,8.0,6.9,-4.1,-1.4,22.6,1.3,0.023
400,Marcus Thornton,SG,23,TOT,73,1775,16.5,0.525,0.297,0.228,4.0,13.3,8.6,13.2,1.9,0.4,9.5,24.9,,1.9,1.6,3.5,0.095,,1.4,-0.4,1.0,1.3,2009-10,17.4,6.6,10.3,0.9,1.4,25.3,4.0,0.103,2009-10,17.4,6.6,10.3,0.9,1.4,25.3,4.0,0.103
400,Marcus Thornton,SG,23,NOH,46,745,14.0,0.494,0.278,0.198,4.1,17.4,10.7,10.3,1.4,0.4,9.2,25.6,,0.0,0.9,0.9,0.057,,0.2,-0.5,-0.3,0.3,2009-10,17.4,6.6,10.3,0.9,1.4,25.3,4.0,0.103,2009-10,17.4,6.6,10.3,0.9,1.4,25.3,4.0,0.103
400,Marcus Thornton,SG,23,SAC,27,1030,18.2,0.547,0.311,0.249,3.9,10.3,7.0,15.3,2.2,0.4,9.6,24.4,,1.9,0.8,2.6,0.123,,2.3,-0.4,1.9,1.0,2009-10,17.4,6.6,10.3,0.9,1.4,25.3,4.0,0.103,2009-10,17.4,6.6,10.3,0.9,1.4,25.3,4.0,0.103
401,Anthony Tolliver,SF,25,MIN,65,1362,13.3,0.585,0.367,0.419,7.3,17.0,12.0,8.9,1.0,1.6,11.7,13.1,,2.6,0.7,3.3,0.115,,0.1,0.0,0.0,0.7,2009-10,13.6,12.5,8.6,-1.6,0.1,16.6,2.5,0.084,2009-10,13.6,12.5,8.6,-1.6,0.1,16.6,2.5,0.084
402,Ronny Turiaf,C,28,NYK,64,1141,13.6,0.648,0.0,0.601,6.4,14.4,10.4,11.5,1.5,4.7,16.6,9.6,,2.1,1.1,3.2,0.134,,-0.8,2.2,1.4,1.0,2009-10,12.6,12.2,13.8,0.1,0.5,11.3,1.4,0.078,2007-08,15.0,11.6,12.7,0.7,1.0,16.7,4.2,0.137
403,Hedo Türkoğlu,SF-PF,31,TOT,81,2540,13.4,0.555,0.429,0.216,2.1,14.0,8.2,21.5,1.5,1.0,14.3,16.7,,3.4,3.4,6.8,0.129,,0.3,1.4,1.7,2.3,2009-10,13.3,8.9,19.5,0.4,1.4,18.1,3.4,0.071,2007-08,17.8,9.0,22.9,2.7,3.6,24.8,9.0,0.143
403,Hedo Türkoğlu,PF,31,PHO,25,630,13.1,0.567,0.503,0.187,3.7,14.7,9.2,13.7,1.5,1.6,12.9,17.2,,0.8,0.4,1.2,0.092,,0.5,0.3,0.8,0.4,2009-10,13.3,8.9,19.5,0.4,1.4,18.1,3.4,0.071,2007-08,17.8,9.0,22.9,2.7,3.6,24.8,9.0,0.143
403,Hedo Türkoğlu,SF,31,ORL,56,1910,13.6,0.55,0.403,0.227,1.6,13.8,7.8,24.0,1.5,0.8,14.8,16.6,,2.7,3.0,5.6,0.142,,0.2,1.8,2.0,1.9,2009-10,13.3,8.9,19.5,0.4,1.4,18.1,3.4,0.071,2007-08,17.8,9.0,22.9,2.7,3.6,24.8,9.0,0.143
404,Evan Turner,SG,22,PHI,78,1797,10.8,0.484,0.083,0.236,2.7,16.9,9.8,13.4,1.4,0.6,12.0,17.0,,0.0,2.2,2.3,0.06,,-2.6,0.4,-2.2,-0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Ekpe Udoh,C,23,GSW,58,1030,9.7,0.472,0.0,0.288,8.6,11.4,10.0,5.4,1.1,6.4,16.1,12.8,,0.0,0.7,0.7,0.032,,-4.4,0.6,-3.8,-0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Ime Udoka,SF,33,SAS,20,130,5.3,0.285,0.381,0.381,4.6,12.2,8.5,13.2,3.2,0.5,16.9,10.4,,-0.2,0.2,0.0,0.008,,-5.9,2.8,-3.1,0.0,2009-10,9.6,11.6,8.8,-1.9,0.0,14.4,0.8,0.041,2006-07,12.1,8.1,8.6,0.2,1.2,13.7,3.9,0.088
407,Beno Udrih,PG,28,SAC,79,2734,15.7,0.587,0.221,0.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,,5.6,1.6,7.2,0.126,,0.5,0.0,0.5,1.7,2009-10,15.7,5.1,24.1,0.4,1.5,18.6,5.5,0.107,2009-10,15.7,5.1,24.1,0.4,1.5,18.6,5.5,0.107
408,Ben Uzoh,PG,22,NJN,42,438,14.7,0.468,0.056,0.389,7.9,8.6,8.2,26.7,1.6,1.4,12.9,20.5,,0.2,0.2,0.5,0.054,,0.4,-1.0,-0.6,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Anderson Varejão,C,28,CLE,31,994,15.2,0.56,0.009,0.375,11.0,24.1,17.4,7.4,1.4,2.9,13.7,13.3,,1.3,0.9,2.2,0.105,,-0.9,0.1,-0.8,0.3,2009-10,15.8,15.9,6.1,1.3,1.8,13.1,8.1,0.179,2009-10,15.8,15.9,6.1,1.3,1.8,13.1,8.1,0.179
410,Greivis Vásquez,PG,24,MEM,70,860,9.4,0.493,0.369,0.189,1.7,8.6,5.1,25.3,1.3,0.4,21.7,16.9,,-0.1,0.7,0.5,0.03,,-2.4,-0.9,-3.3,-0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Charlie Villanueva,PF,26,DET,76,1666,15.9,0.553,0.456,0.164,3.5,18.8,10.8,5.0,1.4,2.0,8.0,23.1,,2.1,1.0,3.1,0.091,,1.0,-1.4,-0.4,0.7,2009-10,16.0,12.0,5.2,0.0,0.9,23.9,3.5,0.092,2008-09,18.6,14.7,12.4,1.1,1.6,28.5,4.9,0.112
412,Sasha Vujačić,SG,26,TOT,67,1648,12.3,0.515,0.44,0.161,2.1,11.5,6.7,13.7,1.7,0.2,9.4,19.8,,1.1,1.0,2.1,0.061,,-1.0,-0.5,-1.5,0.2,2009-10,11.4,7.7,10.5,-0.7,0.2,15.2,1.4,0.12,2007-08,15.1,6.7,8.7,1.2,1.0,19.8,3.6,0.136
412,Sasha Vujačić,SG,26,LAL,11,54,3.4,0.419,0.304,0.087,2.2,6.1,4.2,14.5,1.0,0.0,17.3,24.4,,-0.1,0.0,-0.1,-0.082,,-7.2,-3.3,-10.5,-0.1,2009-10,11.4,7.7,10.5,-0.7,0.2,15.2,1.4,0.12,2007-08,15.1,6.7,8.7,1.2,1.0,19.8,3.6,0.136
412,Sasha Vujačić,SG,26,NJN,56,1594,12.6,0.518,0.446,0.164,2.1,11.7,6.7,13.6,1.8,0.2,9.0,19.6,,1.2,1.0,2.2,0.066,,-0.8,-0.4,-1.2,0.3,2009-10,11.4,7.7,10.5,-0.7,0.2,15.2,1.4,0.12,2007-08,15.1,6.7,8.7,1.2,1.0,19.8,3.6,0.136
413,Dwyane Wade,SG,29,MIA,76,2823,25.6,0.581,0.149,0.471,5.5,14.4,10.2,23.5,2.1,2.4,12.4,31.6,,8.1,4.7,12.8,0.218,,5.5,1.1,6.6,6.1,2009-10,28.0,7.8,36.4,9.2,7.9,34.9,13.0,0.224,2008-09,30.4,7.8,40.3,10.6,9.6,36.2,14.7,0.232
414,Von Wafer,SG,25,BOS,58,553,10.6,0.524,0.421,0.239,1.7,8.8,5.5,9.8,1.7,0.7,10.2,17.0,,0.2,0.9,1.1,0.092,,-2.3,0.9,-1.4,0.1,2008-09,14.7,5.4,10.3,0.2,0.7,23.6,2.6,0.103,2008-09,14.7,5.4,10.3,0.2,0.7,23.6,2.6,0.103
415,Henry Walker,SG,23,NYK,61,784,11.3,0.583,0.648,0.186,2.3,15.6,8.9,6.6,1.3,0.6,12.7,16.6,,0.7,0.4,1.1,0.069,,-0.6,-1.2,-1.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,John Wall,PG,20,WAS,69,2606,15.8,0.494,0.118,0.404,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,,0.3,1.9,2.2,0.041,,0.0,-0.8,-0.8,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Ben Wallace,C,36,DET,54,1238,12.3,0.442,0.013,0.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,,0.5,1.4,1.9,0.072,,-1.3,1.3,0.0,0.6,2009-10,15.8,18.3,8.0,1.9,1.9,10.0,4.7,0.115,2004-05,17.4,19.8,7.6,2.8,3.2,15.2,8.5,0.153
418,Gerald Wallace,SF-PF,28,TOT,71,2693,16.2,0.548,0.219,0.439,4.9,21.0,12.8,10.9,2.1,1.9,13.0,20.3,,2.6,3.6,6.2,0.111,,0.4,1.1,1.5,2.4,2009-10,18.3,14.7,9.0,2.7,3.7,20.3,11.5,0.177,2007-08,17.5,9.0,15.9,2.1,2.5,24.6,4.6,0.094
418,Gerald Wallace,SF,28,CHA,48,1872,15.0,0.53,0.182,0.488,4.6,21.0,12.7,10.5,1.7,2.1,12.4,20.2,,1.3,2.3,3.6,0.092,,-0.3,0.7,0.4,1.1,2009-10,18.3,14.7,9.0,2.7,3.7,20.3,11.5,0.177,2007-08,17.5,9.0,15.9,2.1,2.5,24.6,4.6,0.094
418,Gerald Wallace,PF,28,POR,23,821,18.9,0.59,0.297,0.335,5.6,21.2,13.0,11.9,3.1,1.5,14.4,20.5,,1.3,1.3,2.6,0.153,,1.9,2.1,3.9,1.2,2009-10,18.3,14.7,9.0,2.7,3.7,20.3,11.5,0.177,2007-08,17.5,9.0,15.9,2.1,2.5,24.6,4.6,0.094
419,Luke Walton,SF,30,LAL,54,484,5.1,0.378,0.293,0.086,2.2,13.1,7.8,18.0,1.0,0.6,20.5,14.3,,-0.7,0.5,-0.2,-0.016,,-4.8,-0.2,-5.0,-0.4,2008-09,11.3,8.7,21.1,-1.0,0.3,15.1,2.0,0.083,2006-07,14.7,8.9,20.2,0.4,1.2,16.8,3.8,0.092
420,Willie Warren,PG,21,LAC,19,134,10.8,0.48,0.429,0.229,0.9,9.5,5.2,30.4,2.3,0.0,17.2,15.5,,0.1,0.1,0.2,0.065,,-2.4,-0.3,-2.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Hakim Warrick,PF,28,PHO,80,1416,16.5,0.581,0.025,0.659,7.2,17.0,12.1,7.6,1.1,0.5,12.1,20.9,,2.6,0.8,3.4,0.116,,0.1,-1.0,-1.0,0.3,2009-10,15.6,11.4,5.6,-1.3,0.3,21.8,4.0,0.124,2006-07,15.9,11.7,6.0,-2.0,0.0,21.9,3.7,0.082
422,C.J. Watson,PG,26,CHI,82,1091,12.8,0.466,0.284,0.236,1.8,8.1,5.0,26.9,2.7,0.8,14.4,21.4,,0.2,2.0,2.1,0.093,,-1.4,1.1,-0.3,0.5,2009-10,13.8,5.3,14.3,-0.4,0.7,16.0,3.1,0.082,2009-10,13.8,5.3,14.3,-0.4,0.7,16.0,3.1,0.082
423,Earl Watson,PG,31,UTA,80,1567,10.2,0.5,0.349,0.267,4.0,10.1,7.0,25.7,2.1,0.9,25.3,13.4,,0.2,0.8,1.0,0.03,,-1.9,-0.3,-2.1,-0.1,2009-10,10.9,5.6,25.6,-2.3,-0.2,14.7,2.6,0.055,2007-08,14.6,5.4,36.6,-0.9,0.6,18.8,2.9,0.061
424,Kyle Weaver,SG,24,UTA,5,69,11.3,0.491,0.28,0.32,3.5,14.1,8.7,15.8,1.5,2.4,19.7,23.6,,-0.1,0.0,0.0,-0.018,,-1.5,-1.2,-2.7,0.0,2008-09,10.2,6.4,13.1,-1.2,0.2,12.9,1.2,0.049,2008-09,10.2,6.4,13.1,-1.2,0.2,12.9,1.2,0.049
425,Martell Webster,SF,24,MIN,46,1094,12.4,0.575,0.388,0.359,3.6,11.6,7.5,7.5,1.3,0.6,12.8,17.6,,1.4,0.3,1.8,0.077,,-0.4,-0.9,-1.3,0.2,2009-10,12.5,8.3,5.0,0.0,1.0,18.2,4.4,0.105,2007-08,12.0,8.2,7.0,-0.2,1.0,18.0,3.5,0.079
426,Sonny Weems,SF,24,TOR,59,1413,10.2,0.492,0.119,0.183,3.2,9.8,6.4,11.6,1.2,0.1,13.4,20.3,,-0.4,0.0,-0.4,-0.013,,-2.5,-2.2,-4.6,-0.9,2009-10,12.9,8.3,11.6,-2.0,0.0,18.4,1.3,0.044,2009-10,12.9,8.3,11.6,-2.0,0.0,18.4,1.3,0.044
427,David West,PF,30,NOH,70,2451,20.4,0.558,0.009,0.314,7.6,18.7,13.1,12.7,1.5,2.1,10.7,25.8,,4.4,3.4,7.8,0.152,,2.2,0.6,2.8,3.0,2009-10,18.9,12.0,13.7,0.8,2.1,24.0,7.5,0.122,2008-09,18.9,13.1,10.9,0.6,2.0,26.5,7.8,0.125
428,Delonte West,PG,27,BOS,24,453,12.3,0.533,0.275,0.125,1.7,8.0,5.0,22.0,2.3,1.7,19.2,16.6,,0.1,0.8,0.9,0.093,,-0.5,2.3,1.8,0.4,2009-10,13.8,6.7,20.0,0.7,1.0,18.3,3.3,0.106,2006-07,14.0,5.6,23.5,0.4,1.3,19.3,3.7,0.081
429,Mario West,SG,26,NJN,6,116,9.1,0.474,0.19,0.238,2.0,9.4,5.6,13.2,3.2,0.0,7.9,10.1,,0.1,0.1,0.2,0.069,,-5.5,1.3,-4.2,-0.1,2009-10,9.9,11.1,8.8,-2.1,0.0,10.5,0.3,0.106,2007-08,8.6,10.4,7.2,-3.8,-0.1,11.7,0.5,0.082
430,Russell Westbrook,PG,22,OKC,82,2847,23.6,0.538,0.074,0.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,,6.3,3.1,9.4,0.159,,4.3,-0.1,4.2,4.4,2009-10,17.8,8.2,38.6,1.2,2.3,25.7,6.1,0.105,2009-10,17.8,8.2,38.6,1.2,2.3,25.7,6.1,0.105
431,D.J. White,C-PF,24,TOT,47,685,15.3,0.542,0.009,0.292,7.6,20.0,13.8,4.9,0.9,2.3,5.4,17.7,,1.1,0.7,1.8,0.128,,-0.6,-0.5,-1.1,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,D.J. White,PF,24,OKC,23,219,10.1,0.468,0.0,0.154,6.6,20.7,13.9,2.9,1.4,2.7,9.2,15.8,,0.0,0.3,0.3,0.056,,-3.9,0.2,-3.7,-0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,D.J. White,C,24,CHA,24,466,17.7,0.571,0.013,0.351,8.0,19.6,13.8,5.8,0.7,2.1,3.8,18.6,,1.1,0.4,1.6,0.161,,1.0,-0.9,0.1,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Hassan Whiteside,C,21,SAC,1,2,-17.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.007,,-27.9,0.0,-27.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Chris Wilcox,PF,28,DET,57,995,18.0,0.587,0.003,0.276,11.2,22.7,16.7,7.4,1.6,1.4,10.6,18.9,,2.0,0.8,2.8,0.133,,-0.3,-1.1,-1.4,0.2,2008-09,13.3,15.0,7.6,-3.8,-0.5,21.3,1.1,0.048,2006-07,16.6,14.6,5.3,-1.1,0.6,19.3,6.0,0.112
434,Damien Wilkins,SF,31,ATL,52,676,11.4,0.557,0.073,0.409,4.1,11.9,8.0,9.3,2.1,1.0,11.5,12.8,,0.7,0.8,1.5,0.104,,-2.4,1.4,-1.0,0.2,2009-10,11.5,8.8,12.5,-1.3,0.3,14.1,1.9,0.056,2007-08,11.3,7.2,12.7,-2.3,-0.2,19.4,1.0,0.027
435,Deron Williams,PG,26,TOT,65,2465,21.1,0.566,0.325,0.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,,6.2,1.1,7.3,0.142,,4.3,-1.3,3.0,3.1,2009-10,20.6,6.4,44.5,3.8,4.1,23.8,10.3,0.177,2008-09,21.1,4.6,47.8,4.0,3.8,24.7,8.4,0.16
435,Deron Williams,PG,26,UTA,53,2009,22.1,0.587,0.32,0.439,1.9,10.5,6.2,43.6,1.7,0.5,16.3,26.2,,5.9,0.8,6.7,0.159,,5.0,-1.2,3.7,2.9,2009-10,20.6,6.4,44.5,3.8,4.1,23.8,10.3,0.177,2008-09,21.1,4.6,47.8,4.0,3.8,24.7,8.4,0.16
435,Deron Williams,PG,26,NJN,12,456,17.0,0.463,0.349,0.343,2.0,12.5,7.1,55.9,1.8,0.5,18.1,24.2,,0.3,0.3,0.6,0.066,,1.4,-1.5,-0.1,0.2,2009-10,20.6,6.4,44.5,3.8,4.1,23.8,10.3,0.177,2008-09,21.1,4.6,47.8,4.0,3.8,24.7,8.4,0.16
436,Jason Williams,PG,35,TOT,27,295,8.4,0.403,0.567,0.0,1.2,10.6,6.0,25.1,2.0,0.3,21.2,13.2,,-0.2,0.4,0.2,0.031,,-2.3,0.7,-1.6,0.0,2009-10,12.9,4.3,26.9,1.0,1.3,14.5,4.5,0.127,2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Jason Williams,PG,35,ORL,16,171,8.5,0.434,0.605,0.0,2.1,12.6,7.5,21.0,2.5,0.0,22.4,13.3,,-0.1,0.3,0.2,0.053,,-2.6,2.3,-0.3,0.1,2009-10,12.9,4.3,26.9,1.0,1.3,14.5,4.5,0.127,2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Jason Williams,PG,35,MEM,11,124,8.2,0.362,0.517,0.0,0.0,7.8,3.9,30.8,1.3,0.7,19.4,13.1,,-0.1,0.1,0.0,0.0,,-1.8,-1.5,-3.3,0.0,2009-10,12.9,4.3,26.9,1.0,1.3,14.5,4.5,0.127,2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Jawad Williams,SF,27,CLE,26,391,4.8,0.396,0.357,0.095,2.0,12.4,7.1,9.0,1.2,0.6,10.9,17.1,,-0.6,0.1,-0.5,-0.067,,-5.5,-1.4,-6.8,-0.5,2009-10,8.2,6.7,6.8,-4.1,-0.4,15.3,1.1,0.069,2009-10,8.2,6.7,6.8,-4.1,-0.4,15.3,1.1,0.069
438,Lou Williams,SG,24,PHI,75,1747,18.9,0.54,0.318,0.448,2.1,7.7,4.9,24.1,1.4,0.7,9.7,27.8,,3.5,1.6,5.1,0.141,,3.0,-0.7,2.3,1.9,2009-10,18.2,5.8,22.9,1.6,1.7,21.1,5.2,0.13,2009-10,18.2,5.8,22.9,1.6,1.7,21.1,5.2,0.13
439,Marvin Williams,SF,24,ATL,65,1865,13.5,0.551,0.205,0.324,4.4,15.7,10.1,7.6,1.0,0.9,9.2,17.2,,2.3,1.7,4.0,0.102,,-0.3,-0.5,-0.8,0.6,2009-10,13.0,9.8,5.6,-0.4,1.0,15.5,5.7,0.112,2007-08,14.5,9.6,8.3,-1.4,0.4,20.1,5.7,0.099
440,Mo Williams,PG,28,TOT,58,1788,13.9,0.503,0.334,0.242,1.3,8.7,5.0,36.9,1.5,0.4,17.5,24.7,,0.4,0.6,1.0,0.026,,-0.1,-2.2,-2.4,-0.2,2009-10,16.1,5.2,25.0,1.8,2.3,22.0,6.7,0.136,2008-09,17.2,5.9,20.1,2.3,3.1,23.4,9.8,0.165
440,Mo Williams,PG,28,CLE,36,1065,13.8,0.471,0.294,0.221,1.6,9.1,5.2,42.8,1.6,0.7,17.2,26.0,,-0.4,0.3,-0.1,-0.005,,-0.3,-2.5,-2.8,-0.2,2009-10,16.1,5.2,25.0,1.8,2.3,22.0,6.7,0.136,2008-09,17.2,5.9,20.1,2.3,3.1,23.4,9.8,0.165
440,Mo Williams,PG,28,LAC,22,723,14.0,0.556,0.403,0.28,1.0,8.0,4.5,28.2,1.4,0.0,18.0,22.7,,0.8,0.3,1.1,0.073,,0.1,-1.9,-1.8,0.1,2009-10,16.1,5.2,25.0,1.8,2.3,22.0,6.7,0.136,2008-09,17.2,5.9,20.1,2.3,3.1,23.4,9.8,0.165
441,Reggie Williams,SF,24,GSW,80,1626,14.9,0.585,0.421,0.234,3.1,12.2,7.5,11.4,0.9,0.1,8.3,18.7,,3.4,0.3,3.7,0.109,,1.6,-1.8,-0.2,0.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Shawne Williams,PF,24,NYK,64,1323,12.2,0.558,0.551,0.127,5.1,15.6,10.3,5.3,1.5,2.8,10.2,15.2,,1.4,1.1,2.5,0.089,,-0.5,-0.2,-0.7,0.4,2007-08,12.8,9.9,9.8,-1.8,0.0,21.3,1.4,0.069,2007-08,12.8,9.9,9.8,-1.8,0.0,21.3,1.4,0.069
443,Shelden Williams,PF,27,TOT,59,911,12.3,0.522,0.0,0.341,12.0,22.3,17.3,5.1,1.3,2.1,14.5,14.5,,0.9,1.1,1.9,0.102,,-2.3,-0.4,-2.7,-0.2,2009-10,14.1,15.0,5.3,-1.4,0.1,15.3,2.0,0.162,2006-07,12.3,17.3,4.8,-3.3,-0.5,15.9,2.2,0.07
443,Shelden Williams,PF,27,DEN,42,713,11.3,0.492,0.0,0.254,12.3,23.4,18.0,3.9,1.3,2.3,15.5,14.9,,0.2,0.9,1.2,0.078,,-2.8,-0.3,-3.1,-0.2,2009-10,14.1,15.0,5.3,-1.4,0.1,15.3,2.0,0.162,2006-07,12.3,17.3,4.8,-3.3,-0.5,15.9,2.2,0.07
443,Shelden Williams,PF,27,NYK,17,198,15.9,0.638,0.0,0.744,10.9,18.0,14.4,9.5,1.3,1.5,10.4,13.0,,0.6,0.1,0.8,0.188,,-0.7,-0.8,-1.5,0.0,2009-10,14.1,15.0,5.3,-1.4,0.1,15.3,2.0,0.162,2006-07,12.3,17.3,4.8,-3.3,-0.5,15.9,2.2,0.07
444,Terrence Williams,SG,23,TOT,21,290,6.9,0.427,0.191,0.183,1.6,19.3,10.3,22.0,1.6,0.0,21.0,24.7,,-0.8,0.2,-0.6,-0.096,,-5.3,-0.8,-6.0,-0.3,2009-10,11.5,11.4,22.4,-2.8,-0.4,21.8,-0.3,-0.007,2009-10,11.5,11.4,22.4,-2.8,-0.4,21.8,-0.3,-0.007
444,Terrence Williams,SG,23,NJN,10,206,6.2,0.433,0.164,0.137,1.7,19.5,10.3,25.6,1.3,0.0,24.4,23.1,,-0.6,0.1,-0.4,-0.102,,-5.1,-0.3,-5.4,-0.2,2009-10,11.5,11.4,22.4,-2.8,-0.4,21.8,-0.3,-0.007,2009-10,11.5,11.4,22.4,-2.8,-0.4,21.8,-0.3,-0.007
444,Terrence Williams,SG,23,HOU,11,84,8.6,0.416,0.238,0.262,1.3,18.9,10.1,13.2,2.4,0.0,14.6,28.8,,-0.2,0.1,-0.1,-0.08,,-5.7,-1.9,-7.6,-0.1,2009-10,11.5,11.4,22.4,-2.8,-0.4,21.8,-0.3,-0.007,2009-10,11.5,11.4,22.4,-2.8,-0.4,21.8,-0.3,-0.007
445,Metta World Peace,SF,31,LAL,82,2410,11.2,0.485,0.354,0.207,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,,1.2,3.2,4.4,0.088,,-1.4,1.5,0.2,1.3,2009-10,12.1,7.1,13.3,0.5,1.6,16.2,5.3,0.098,2007-08,18.8,8.9,16.2,2.8,2.6,25.5,4.7,0.103
