Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season,BS_PTS,BS_TRB,BS_AST,BS_STL,BS_BLK,BS_MP,BS_G,BS_FGA,BS_FG,BS_TOV,BS_3P,BS_3PA,BS_2P,BS_3P%,BS_2PA,BS_2P%,BS_FT%
165,Francisco García,SF,33,HOU,14,0,14.3,1.2,4.5,0.27,0.7,3.2,0.222,0.5,1.3,0.389,0.349,0.1,0.3,0.25,0.2,1.0,1.2,1.1,0.6,0.4,0.7,1.4,3.2,55.0,535,8,2013-14,5.7,2.2,1.1,0.5,0.6,19.7,55.0,5.3,2.1,0.5,1.3,3.5,0.9,0.358,1.8,0.485,0.526,2008-09,12.7,3.4,2.3,1.2,1.0,30.4,65.0,10.2,4.5,1.7,1.4,3.4,3.2,0.398,6.8,0.466,0.82
166,Kevin Garnett,PF,38,TOT,47,47,20.3,3.0,6.5,0.467,0.0,0.1,0.143,3.0,6.4,0.475,0.469,0.8,1.0,0.8,1.0,5.6,6.6,1.6,1.0,0.4,1.0,2.3,6.9,54.0,929,13,2013-14,6.5,6.6,1.5,0.8,0.7,20.5,54.0,6.6,2.9,1.3,0.0,0.1,2.9,0.0,6.5,0.445,0.809,2006-07,22.4,12.8,4.1,1.2,1.7,39.4,76.0,17.6,8.4,2.7,0.2,0.7,8.2,0.214,16.9,0.487,0.835
166,Kevin Garnett,PF,38,BRK,42,42,20.3,3.0,6.5,0.455,0.0,0.1,0.167,3.0,6.4,0.461,0.456,0.8,1.0,0.829,1.1,5.7,6.8,1.6,1.0,0.3,1.1,2.3,6.8,54.0,929,13,2013-14,6.5,6.6,1.5,0.8,0.7,20.5,54.0,6.6,2.9,1.3,0.0,0.1,2.9,0.0,6.5,0.445,0.809,2006-07,22.4,12.8,4.1,1.2,1.7,39.4,76.0,17.6,8.4,2.7,0.2,0.7,8.2,0.214,16.9,0.487,0.835
166,Kevin Garnett,PF,38,MIN,5,5,19.6,3.6,6.2,0.581,0.0,0.2,0.0,3.6,6.0,0.6,0.581,0.4,0.8,0.5,0.4,4.8,5.2,1.6,1.0,0.8,0.2,2.6,7.6,54.0,929,13,2013-14,6.5,6.6,1.5,0.8,0.7,20.5,54.0,6.6,2.9,1.3,0.0,0.1,2.9,0.0,6.5,0.445,0.809,2006-07,22.4,12.8,4.1,1.2,1.7,39.4,76.0,17.6,8.4,2.7,0.2,0.7,8.2,0.214,16.9,0.487,0.835
167,Marc Gasol,C,30,MEM,81,81,33.2,6.5,13.2,0.494,0.0,0.2,0.176,6.5,13.0,0.5,0.496,4.3,5.4,0.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4,59.0,436,6,2013-14,14.6,7.2,3.6,1.0,1.3,33.4,59.0,12.1,5.7,1.9,0.0,0.2,5.7,0.182,11.9,0.477,0.768,2013-14,14.6,7.2,3.6,1.0,1.3,33.4,59.0,12.1,5.7,1.9,0.0,0.2,5.7,0.182,11.9,0.477,0.768
168,Pau Gasol,PF,34,CHI,78,78,34.4,7.3,14.8,0.494,0.2,0.3,0.462,7.2,14.4,0.495,0.5,3.8,4.7,0.803,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5,60.0,905,13,2013-14,17.4,9.7,3.4,0.5,1.5,31.4,60.0,14.8,7.1,2.4,0.1,0.2,7.0,0.286,14.5,0.483,0.736,2006-07,20.8,9.8,3.4,0.5,2.1,36.2,59.0,14.5,7.8,2.7,0.1,0.2,7.8,0.273,14.4,0.542,0.748
169,Rudy Gay,SF,28,SAC,68,67,35.4,7.5,16.4,0.455,1.2,3.2,0.359,6.3,13.2,0.479,0.491,5.0,5.8,0.858,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,21.1,73.0,585,8,2013-14,20.0,6.0,2.9,1.3,0.8,34.7,73.0,16.2,7.4,3.1,0.9,2.7,6.5,0.33,13.5,0.481,0.822,2007-08,20.1,6.2,2.0,1.4,1.0,37.0,81.0,16.7,7.7,2.3,1.7,4.8,6.1,0.346,12.0,0.507,0.785
170,Alonzo Gee,SF,27,TOT,54,2,12.3,1.6,3.4,0.468,0.2,0.6,0.371,1.4,2.8,0.49,0.503,1.0,1.4,0.701,0.7,1.1,1.7,0.5,0.6,0.1,0.6,1.1,4.5,65.0,277,4,2013-14,4.0,2.3,0.7,0.6,0.2,15.7,65.0,3.6,1.5,0.7,0.3,0.9,1.2,0.328,2.7,0.444,0.705,2011-12,10.6,5.1,1.8,1.3,0.3,29.0,63.0,8.7,3.6,1.8,0.7,2.2,2.9,0.321,6.6,0.442,0.788
170,Alonzo Gee,SF,27,DEN,39,0,13.1,1.7,3.5,0.482,0.3,0.6,0.417,1.4,2.9,0.496,0.518,1.2,1.7,0.738,0.7,1.1,1.8,0.5,0.7,0.2,0.6,1.1,4.9,65.0,277,4,2013-14,4.0,2.3,0.7,0.6,0.2,15.7,65.0,3.6,1.5,0.7,0.3,0.9,1.2,0.328,2.7,0.444,0.705,2011-12,10.6,5.1,1.8,1.3,0.3,29.0,63.0,8.7,3.6,1.8,0.7,2.2,2.9,0.321,6.6,0.442,0.788
170,Alonzo Gee,SF,27,POR,15,2,10.1,1.4,3.3,0.429,0.2,0.7,0.273,1.2,2.5,0.474,0.459,0.4,0.8,0.5,0.5,1.1,1.6,0.4,0.5,0.1,0.5,1.1,3.4,65.0,277,4,2013-14,4.0,2.3,0.7,0.6,0.2,15.7,65.0,3.6,1.5,0.7,0.3,0.9,1.2,0.328,2.7,0.444,0.705,2011-12,10.6,5.1,1.8,1.3,0.3,29.0,63.0,8.7,3.6,1.8,0.7,2.2,2.9,0.321,6.6,0.442,0.788
171,Paul George,SF,24,IND,6,0,15.2,3.0,8.2,0.367,1.5,3.7,0.409,1.5,4.5,0.333,0.459,1.3,1.8,0.727,0.7,3.0,3.7,1.0,0.8,0.2,2.0,1.8,8.8,80.0,286,4,2013-14,21.7,6.8,3.5,1.9,0.3,36.2,80.0,17.0,7.2,2.8,2.3,6.3,4.9,0.364,10.8,0.458,0.864,2013-14,21.7,6.8,3.5,1.9,0.3,36.2,80.0,17.0,7.2,2.8,2.3,6.3,4.9,0.364,10.8,0.458,0.864
172,Taj Gibson,PF,29,CHI,62,17,27.3,4.1,8.2,0.502,0.0,0.0,,4.1,8.2,0.502,0.502,2.1,3.0,0.717,2.6,3.8,6.4,1.1,0.6,1.2,1.2,2.6,10.3,82.0,372,5,2013-14,13.0,6.8,1.1,0.5,1.4,28.7,82.0,10.9,5.2,1.8,0.0,0.1,5.2,0.0,10.8,0.483,0.751,2013-14,13.0,6.8,1.1,0.5,1.4,28.7,82.0,10.9,5.2,1.8,0.0,0.1,5.2,0.0,10.8,0.483,0.751
173,Manu Ginóbili,SG,37,SAS,70,0,22.7,3.6,8.4,0.426,1.3,3.7,0.345,2.3,4.7,0.489,0.502,2.1,2.9,0.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,10.5,68.0,795,11,2013-14,12.3,3.0,4.3,1.0,0.3,22.8,68.0,9.2,4.3,2.0,1.3,3.8,3.0,0.349,5.4,0.553,0.851,2007-08,19.5,4.8,4.5,1.5,0.4,31.1,74.0,13.3,6.1,2.7,2.1,5.3,4.0,0.401,8.0,0.499,0.86
174,Rudy Gobert,C,22,UTA,82,37,26.3,3.1,5.2,0.604,0.0,0.0,0.0,3.1,5.2,0.607,0.604,2.1,3.3,0.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,8.4,45.0,45,1,2013-14,2.3,3.4,0.2,0.2,0.9,9.6,45.0,1.6,0.8,0.7,0.0,0.0,0.8,,1.6,0.486,0.492,2013-14,2.3,3.4,0.2,0.2,0.9,9.6,45.0,1.6,0.8,0.7,0.0,0.0,0.8,,1.6,0.486,0.492
175,Drew Gooden,PF,33,WAS,51,7,16.9,2.2,5.4,0.399,0.5,1.2,0.39,1.7,4.3,0.401,0.44,0.7,0.9,0.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,5.4,22.0,709,9,2011-12,13.7,6.5,2.6,0.8,0.6,26.2,56.0,11.7,5.1,1.9,0.3,1.0,4.8,0.291,10.8,0.45,0.846,2011-12,13.7,6.5,2.6,0.8,0.6,26.2,56.0,11.7,5.1,1.9,0.3,1.0,4.8,0.291,10.8,0.45,0.846
176,Archie Goodwin,SG,20,PHO,41,2,13.0,1.9,4.9,0.393,0.3,1.0,0.293,1.6,3.9,0.419,0.423,1.5,2.0,0.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,5.6,52.0,52,1,2013-14,3.7,1.7,0.4,0.4,0.2,10.3,52.0,3.2,1.5,0.8,0.1,0.7,1.4,0.139,2.5,0.542,0.673,2013-14,3.7,1.7,0.4,0.4,0.2,10.3,52.0,3.2,1.5,0.8,0.1,0.7,1.4,0.139,2.5,0.542,0.673
177,Aaron Gordon,PF,19,ORL,47,8,17.0,2.0,4.4,0.447,0.3,1.0,0.271,1.7,3.4,0.5,0.478,0.9,1.3,0.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Ben Gordon,SG,31,ORL,56,0,14.1,2.3,5.3,0.437,0.6,1.7,0.361,1.7,3.5,0.475,0.497,1.0,1.2,0.836,0.1,1.0,1.1,0.9,0.3,0.0,1.0,1.1,6.2,19.0,688,9,2012-13,11.2,1.7,1.9,0.5,0.2,20.8,75.0,10.1,4.1,1.8,1.5,3.9,2.6,0.387,6.2,0.421,0.843,2006-07,21.4,3.1,3.6,0.8,0.2,33.0,82.0,16.3,7.4,3.0,1.9,4.6,5.5,0.413,11.7,0.471,0.864
179,Drew Gordon,PF,24,PHI,9,0,7.9,0.9,2.1,0.421,0.0,0.3,0.0,0.9,1.8,0.5,0.421,0.1,0.2,0.5,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,1.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Eric Gordon,SG,26,NOP,61,60,33.1,4.7,11.4,0.411,2.3,5.2,0.448,2.4,6.2,0.38,0.512,1.8,2.2,0.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4,64.0,311,5,2013-14,15.4,2.6,3.3,1.2,0.2,32.1,64.0,12.8,5.6,2.1,1.6,4.0,4.0,0.391,8.7,0.456,0.785,2010-11,22.3,2.9,4.4,1.3,0.3,37.7,56.0,16.9,7.6,2.7,1.9,5.2,5.7,0.364,11.8,0.488,0.825
181,Marcin Gortat,C,30,WAS,82,82,29.9,5.4,9.5,0.566,0.0,0.0,0.0,5.4,9.4,0.569,0.566,1.5,2.1,0.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2,81.0,438,6,2013-14,13.2,9.5,1.7,0.5,1.5,32.8,81.0,10.4,5.6,1.6,0.0,0.0,5.6,1.0,10.4,0.541,0.686,2011-12,15.4,10.0,0.9,0.7,1.5,32.0,66.0,11.7,6.5,1.4,0.0,0.0,6.5,0.0,11.6,0.557,0.649
182,Danny Granger,SF,31,MIA,30,6,20.4,2.2,5.4,0.401,1.0,2.8,0.357,1.2,2.6,0.449,0.494,0.9,1.2,0.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3,41.0,556,8,2013-14,8.2,3.2,1.0,0.3,0.4,20.7,41.0,7.5,2.8,1.1,1.0,3.1,1.8,0.336,4.4,0.408,0.94,2008-09,25.8,5.1,2.7,1.0,1.4,36.2,67.0,19.1,8.5,2.5,2.7,6.7,5.8,0.404,12.3,0.47,0.878
183,Jerami Grant,SF,20,PHI,65,11,21.2,1.9,5.4,0.352,0.8,2.4,0.314,1.2,3.0,0.383,0.422,1.8,3.0,0.591,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,6.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Danny Green,SG,27,SAS,81,80,28.5,4.0,9.1,0.436,2.4,5.6,0.418,1.6,3.5,0.466,0.566,1.4,1.6,0.874,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7,68.0,242,3,2013-14,9.1,3.4,1.5,1.0,0.9,24.3,68.0,7.4,3.2,1.1,1.9,4.7,1.3,0.415,2.8,0.46,0.794,2012-13,10.5,3.1,1.8,1.2,0.7,27.5,80.0,8.3,3.7,1.2,2.2,5.2,1.5,0.429,3.1,0.48,0.848
185,Draymond Green,PF,24,GSW,79,79,31.5,4.3,9.7,0.443,1.4,4.2,0.337,2.9,5.5,0.523,0.516,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7,82.0,161,2,2013-14,6.2,5.0,1.9,1.2,0.9,21.9,82.0,5.6,2.3,1.1,0.7,2.0,1.6,0.333,3.6,0.449,0.667,2013-14,6.2,5.0,1.9,1.2,0.9,21.9,82.0,5.6,2.3,1.1,0.7,2.0,1.6,0.333,3.6,0.449,0.667
186,Erick Green,PG,23,DEN,43,1,9.5,1.4,3.8,0.377,0.3,1.1,0.298,1.1,2.7,0.409,0.42,0.2,0.3,0.833,0.2,0.6,0.7,0.9,0.3,0.0,0.3,0.6,3.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Gerald Green,SG,29,PHO,74,4,19.5,4.4,10.5,0.416,1.9,5.2,0.354,2.5,5.3,0.478,0.504,1.3,1.6,0.825,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,11.9,82.0,354,4,2013-14,15.8,3.4,1.5,0.9,0.5,28.4,82.0,12.3,5.5,1.8,2.5,6.2,3.0,0.4,6.0,0.492,0.848,2013-14,15.8,3.4,1.5,0.9,0.5,28.4,82.0,12.3,5.5,1.8,2.5,6.2,3.0,0.4,6.0,0.492,0.848
188,JaMychal Green,PF,24,TOT,24,1,6.8,1.1,2.0,0.574,0.0,0.3,0.0,1.1,1.7,0.659,0.574,0.3,0.4,0.8,0.8,1.1,1.9,0.2,0.2,0.2,0.6,1.0,2.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,JaMychal Green,PF,24,SAS,4,0,6.3,1.0,1.8,0.571,0.0,0.5,0.0,1.0,1.3,0.8,0.571,0.0,0.0,,0.8,0.8,1.5,0.0,0.0,0.5,0.5,1.5,2.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,JaMychal Green,PF,24,MEM,20,1,7.0,1.2,2.0,0.575,0.0,0.2,0.0,1.2,1.8,0.639,0.575,0.4,0.5,0.8,0.8,1.2,2.0,0.2,0.3,0.2,0.6,1.0,2.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Jeff Green,SF,28,TOT,78,70,31.5,5.3,12.4,0.43,1.2,3.7,0.332,4.1,8.7,0.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15.0,82.0,478,6,2013-14,16.9,4.6,1.7,0.7,0.6,34.2,82.0,14.3,5.9,2.0,1.6,4.8,4.2,0.341,9.5,0.448,0.795,2013-14,16.9,4.6,1.7,0.7,0.6,34.2,82.0,14.3,5.9,2.0,1.6,4.8,4.2,0.341,9.5,0.448,0.795
189,Jeff Green,SF,28,BOS,33,33,33.1,6.2,14.4,0.434,1.4,4.7,0.305,4.8,9.7,0.495,0.483,3.7,4.4,0.84,0.6,3.6,4.3,1.6,0.8,0.4,1.7,2.0,17.6,82.0,478,6,2013-14,16.9,4.6,1.7,0.7,0.6,34.2,82.0,14.3,5.9,2.0,1.6,4.8,4.2,0.341,9.5,0.448,0.795,2013-14,16.9,4.6,1.7,0.7,0.6,34.2,82.0,14.3,5.9,2.0,1.6,4.8,4.2,0.341,9.5,0.448,0.795
189,Jeff Green,SF,28,MEM,45,37,30.2,4.7,10.9,0.427,1.1,3.1,0.362,3.6,7.9,0.452,0.478,2.6,3.2,0.825,1.0,3.2,4.2,1.8,0.6,0.5,1.2,1.8,13.1,82.0,478,6,2013-14,16.9,4.6,1.7,0.7,0.6,34.2,82.0,14.3,5.9,2.0,1.6,4.8,4.2,0.341,9.5,0.448,0.795,2013-14,16.9,4.6,1.7,0.7,0.6,34.2,82.0,14.3,5.9,2.0,1.6,4.8,4.2,0.341,9.5,0.448,0.795
190,Willie Green,SG,33,ORL,52,2,18.3,2.3,5.9,0.386,0.8,2.3,0.347,1.5,3.6,0.411,0.454,0.5,0.7,0.824,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6,5.9,55.0,679,10,2013-14,5.0,1.4,0.9,0.4,0.2,15.8,55.0,4.9,1.9,0.6,0.7,2.2,1.1,0.339,2.7,0.407,0.824,2007-08,12.4,2.5,2.0,0.7,0.3,26.6,74.0,11.8,5.1,1.5,0.7,2.4,4.4,0.285,9.3,0.475,0.757
191,Blake Griffin,PF,25,LAC,67,67,35.2,8.6,17.1,0.502,0.1,0.4,0.4,8.4,16.7,0.504,0.506,4.6,6.4,0.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9,80.0,308,4,2013-14,24.1,9.5,3.9,1.2,0.6,35.8,80.0,17.0,9.0,2.8,0.2,0.6,8.8,0.273,16.4,0.537,0.715,2013-14,24.1,9.5,3.9,1.2,0.6,35.8,80.0,17.0,9.0,2.8,0.2,0.6,8.8,0.273,16.4,0.537,0.715
192,Jorge Gutiérrez,PG,26,TOT,20,1,8.8,1.1,2.1,0.537,0.0,0.2,0.0,1.1,1.9,0.579,0.537,0.5,0.7,0.692,0.3,1.0,1.3,1.1,0.3,0.0,0.6,1.3,2.7,15.0,15,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Jorge Gutiérrez,PG,26,BRK,10,0,4.4,0.7,1.4,0.5,0.0,0.1,0.0,0.7,1.3,0.538,0.5,0.2,0.3,0.667,0.0,0.7,0.7,0.7,0.1,0.0,0.3,0.9,1.6,15.0,15,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Jorge Gutiérrez,PG,26,MIL,10,1,13.1,1.5,2.7,0.556,0.0,0.2,0.0,1.5,2.5,0.6,0.556,0.7,1.0,0.7,0.5,1.3,1.8,1.5,0.5,0.0,0.9,1.6,3.7,15.0,15,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,P.J. Hairston,SG,22,CHO,45,2,15.3,1.9,6.0,0.323,1.1,3.6,0.301,0.8,2.4,0.358,0.414,0.7,0.8,0.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4,5.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Jordan Hamilton,SF,24,LAC,14,2,8.7,1.0,2.5,0.4,0.7,1.5,0.476,0.3,1.0,0.286,0.543,0.0,0.0,,0.1,1.0,1.1,0.5,0.1,0.0,0.3,1.0,2.7,60.0,126,2,2013-14,6.7,3.2,0.9,0.7,0.3,17.0,60.0,6.3,2.5,0.8,1.2,3.3,1.3,0.354,3.0,0.433,0.784,2013-14,6.7,3.2,0.9,0.7,0.3,17.0,60.0,6.3,2.5,0.8,1.2,3.3,1.3,0.354,3.0,0.433,0.784
195,Justin Hamilton,C,24,TOT,41,14,17.4,2.1,4.3,0.478,0.2,0.8,0.323,1.8,3.6,0.51,0.506,1.0,1.1,0.83,1.4,1.9,3.3,0.9,0.7,0.7,0.6,1.7,5.3,8.0,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Justin Hamilton,C,24,MIA,24,5,12.0,1.1,2.7,0.415,0.3,0.8,0.316,0.9,1.9,0.457,0.462,0.3,0.3,0.857,1.0,1.0,2.0,0.5,0.3,0.2,0.3,1.4,2.8,8.0,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Justin Hamilton,C,24,MIN,17,9,24.9,3.4,6.6,0.513,0.2,0.7,0.333,3.2,5.9,0.535,0.531,1.9,2.4,0.825,1.9,3.1,5.1,1.4,1.1,1.5,1.1,2.2,9.0,8.0,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Tyler Hansbrough,PF,29,TOR,74,8,14.3,1.2,2.2,0.521,0.0,0.1,0.143,1.1,2.1,0.538,0.524,1.3,1.9,0.698,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,3.6,64.0,310,4,2013-14,4.9,4.5,0.3,0.4,0.3,15.3,64.0,3.1,1.5,0.7,0.0,0.0,1.5,0.0,3.0,0.479,0.681,2010-11,11.0,5.2,0.6,0.5,0.2,21.9,70.0,8.8,4.1,1.1,0.0,0.0,4.1,0.0,8.7,0.466,0.779
197,Tim Hardaway Jr.,SG,22,NYK,70,30,24.0,4.0,10.2,0.389,1.7,5.1,0.342,2.3,5.2,0.435,0.474,1.8,2.2,0.801,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,11.5,81.0,81,1,2013-14,10.2,1.5,0.8,0.5,0.1,23.1,81.0,8.5,3.6,0.6,1.6,4.4,2.0,0.363,4.1,0.498,0.828,2013-14,10.2,1.5,0.8,0.5,0.1,23.1,81.0,8.5,3.6,0.6,1.6,4.4,2.0,0.363,4.1,0.498,0.828
198,James Harden,SG,25,HOU,81,81,36.8,8.0,18.1,0.44,2.6,6.9,0.375,5.4,11.3,0.48,0.511,8.8,10.2,0.868,0.9,4.7,5.7,7.0,1.9,0.7,4.0,2.6,27.4,73.0,371,5,2013-14,25.4,4.7,6.1,1.6,0.4,38.0,73.0,16.5,7.5,3.6,2.4,6.6,5.1,0.366,9.9,0.515,0.866,2012-13,25.9,4.9,5.8,1.8,0.5,38.3,78.0,17.1,7.5,3.8,2.3,6.2,5.2,0.368,10.9,0.477,0.851
199,Maurice Harkless,SF,21,ORL,45,4,15.0,1.4,3.5,0.399,0.2,1.2,0.179,1.2,2.3,0.52,0.43,0.5,0.9,0.537,0.8,1.5,2.4,0.6,0.7,0.2,0.6,1.5,3.5,80.0,156,2,2013-14,7.4,3.3,1.0,1.2,0.6,24.4,80.0,6.0,2.8,1.1,0.7,1.9,2.1,0.383,4.1,0.502,0.594,2012-13,8.2,4.4,0.7,1.2,0.8,26.0,76.0,7.4,3.4,0.9,0.4,1.5,3.0,0.274,5.9,0.51,0.57
200,Devin Harris,PG,31,DAL,76,3,22.2,2.9,6.9,0.418,1.3,3.5,0.357,1.6,3.4,0.481,0.509,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8,40.0,641,10,2013-14,7.9,2.1,4.5,0.7,0.1,20.5,40.0,6.4,2.4,1.5,0.8,2.5,1.6,0.307,3.8,0.425,0.8,2008-09,21.3,3.3,6.9,1.7,0.2,36.1,69.0,15.1,6.6,3.1,0.9,3.2,5.7,0.291,11.9,0.477,0.82
201,Gary Harris,SG,20,DEN,55,6,13.1,1.2,3.9,0.304,0.4,1.9,0.204,0.8,2.1,0.395,0.353,0.6,0.9,0.745,0.4,0.8,1.2,0.5,0.7,0.1,0.7,1.3,3.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Joe Harris,SG,23,CLE,51,1,9.7,0.9,2.4,0.4,0.6,1.6,0.369,0.3,0.7,0.472,0.529,0.2,0.3,0.6,0.1,0.7,0.8,0.5,0.1,0.0,0.5,1.2,2.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Tobias Harris,SF,22,ORL,68,63,34.8,6.5,14.0,0.466,1.3,3.5,0.364,5.2,10.4,0.5,0.512,2.8,3.6,0.788,1.1,5.3,6.3,1.8,1.0,0.5,1.7,2.0,17.1,61.0,158,3,2013-14,14.6,7.0,1.3,0.7,0.4,30.3,61.0,11.7,5.4,1.3,0.5,2.1,4.9,0.254,9.7,0.508,0.807,2013-14,14.6,7.0,1.3,0.7,0.4,30.3,61.0,11.7,5.4,1.3,0.5,2.1,4.9,0.254,9.7,0.508,0.807
